transaction_id,number_id,ATM_id,transaction_type,transaction_start,transaction_end,transaction_amount
12369,c-NIGER-621,EXT-2,1,2018-04-02 07:08:46,2018-04-02 07:08:51,0.0
4152,c-NIGER-207,NIGER-24,3,2018-04-02 11:02:20,,
4152,c-NIGER-207,NIGER-24,3,2018-04-02 11:02:20,2018-04-02 11:02:25,2592.22
9752,c-NIGER-493,NIGER-27,1,2018-04-02 12:20:23,,
9752,c-NIGER-493,NIGER-27,1,2018-04-02 12:20:23,2018-04-02 12:20:28,17629.88
16541,c-NIGER-818,NIGER-1,0,2018-04-02 13:42:39,,
16541,c-NIGER-818,NIGER-1,0,2018-04-02 13:42:39,2018-04-02 13:42:44,20507.04
16895,c-NIGER-834,NIGER-16,3,2018-04-02 14:08:56,,
16895,c-NIGER-834,NIGER-16,3,2018-04-02 14:08:56,2018-04-02 14:09:01,14317.54
33208,c-NIGER-1649,NIGER-4,0,2018-04-02 16:00:47,,
33208,c-NIGER-1649,NIGER-4,0,2018-04-02 16:00:47,2018-04-02 16:00:52,42961.06
29244,c-NIGER-1446,NIGER-17,1,2018-04-02 16:27:07,,
29244,c-NIGER-1446,NIGER-17,1,2018-04-02 16:27:07,2018-04-02 16:27:12,0.0
8668,c-NIGER-443,NIGER-26,1,2018-04-02 16:52:52,,
8668,c-NIGER-443,NIGER-26,1,2018-04-02 16:52:52,2018-04-02 16:52:57,83719.58
29764,c-NIGER-1474,NIGER-35,2,2018-04-02 17:47:42,,
29764,c-NIGER-1474,NIGER-35,2,2018-04-02 17:47:42,2018-04-02 17:47:47,89360.24
10739,c-NIGER-537,EXT-0,0,2018-04-02 18:11:11,,
10739,c-NIGER-537,EXT-0,0,2018-04-02 18:11:11,2018-04-02 18:11:16,57434.8
23535,c-NIGER-1171,NIGER-30,0,2018-04-02 20:11:58,,
23535,c-NIGER-1171,NIGER-30,0,2018-04-02 20:11:58,2018-04-02 20:12:03,28868.6
29677,c-NIGER-1469,NIGER-43,3,2018-04-03 01:26:43,,
29677,c-NIGER-1469,NIGER-43,3,2018-04-03 01:26:43,2018-04-03 01:26:48,79925.64
7615,c-NIGER-390,NIGER-35,1,2018-04-03 01:31:17,,
7615,c-NIGER-390,NIGER-35,1,2018-04-03 01:31:17,2018-04-03 01:31:22,82338.9
27413,c-NIGER-1354,NIGER-18,3,2018-04-03 04:11:52,,
27413,c-NIGER-1354,NIGER-18,3,2018-04-03 04:11:52,2018-04-03 04:11:57,26525.28
9171,c-NIGER-467,NIGER-26,2,2018-04-03 04:37:30,,
9171,c-NIGER-467,NIGER-26,2,2018-04-03 04:37:30,2018-04-03 04:37:35,8940.48
450,c-NIGER-22,NIGER-7,3,2018-04-03 06:20:12,,
450,c-NIGER-22,NIGER-7,3,2018-04-03 06:20:12,2018-04-03 06:20:17,26085.34
5343,c-NIGER-269,NIGER-40,1,2018-04-03 07:21:51,,
5343,c-NIGER-269,NIGER-40,1,2018-04-03 07:21:51,2018-04-03 07:21:56,28237.3
30885,c-NIGER-1535,NIGER-9,3,2018-04-03 07:46:06,,
30885,c-NIGER-1535,NIGER-9,3,2018-04-03 07:46:06,2018-04-03 07:46:11,81735.52
29210,c-NIGER-1445,NIGER-14,3,2018-04-03 08:11:48,,
29210,c-NIGER-1445,NIGER-14,3,2018-04-03 08:11:48,2018-04-03 08:11:53,118923.46
22613,c-NIGER-1125,NIGER-40,2,2018-04-03 10:56:44,,
22613,c-NIGER-1125,NIGER-40,2,2018-04-03 10:56:44,2018-04-03 10:56:49,27523.6
27168,c-NIGER-1343,NIGER-27,3,2018-04-03 14:44:22,,
27168,c-NIGER-1343,NIGER-27,3,2018-04-03 14:44:22,2018-04-03 14:44:27,0.0
8127,c-NIGER-414,NIGER-43,2,2018-04-03 17:20:32,,
8127,c-NIGER-414,NIGER-43,2,2018-04-03 17:20:32,2018-04-03 17:20:37,57416.28
7237,c-NIGER-371,NIGER-30,1,2018-04-03 21:58:27,,
7237,c-NIGER-371,NIGER-30,1,2018-04-03 21:58:27,2018-04-03 21:58:32,76126.26
18690,c-NIGER-922,EXT-3,0,2018-04-03 22:45:01,,
18690,c-NIGER-922,EXT-3,0,2018-04-03 22:45:01,2018-04-03 22:45:06,6853.26
35619,c-NIGER-1767,NIGER-42,3,2018-04-04 01:20:22,,
35619,c-NIGER-1767,NIGER-42,3,2018-04-04 01:20:22,2018-04-04 01:20:27,23981.36
39108,c-NIGER-1951,NIGER-28,2,2018-04-04 03:26:31,,
39108,c-NIGER-1951,NIGER-28,2,2018-04-04 03:26:31,2018-04-04 03:26:36,67718.18
3277,c-NIGER-169,NIGER-25,0,2018-04-04 04:21:52,,
3277,c-NIGER-169,NIGER-25,0,2018-04-04 04:21:52,2018-04-04 04:21:57,89701.94
23818,c-NIGER-1182,NIGER-39,1,2018-04-04 10:44:07,,
23818,c-NIGER-1182,NIGER-39,1,2018-04-04 10:44:07,2018-04-04 10:44:12,44768.48
14279,c-NIGER-716,NIGER-40,2,2018-04-04 11:21:21,,
14279,c-NIGER-716,NIGER-40,2,2018-04-04 11:21:21,2018-04-04 11:21:26,23369.24
35316,c-NIGER-1752,NIGER-29,1,2018-04-04 11:46:04,,
35316,c-NIGER-1752,NIGER-29,1,2018-04-04 11:46:04,2018-04-04 11:46:09,30104.54
12827,c-NIGER-642,EXT-4,3,2018-04-04 12:05:37,,
12827,c-NIGER-642,EXT-4,3,2018-04-04 12:05:37,2018-04-04 12:05:42,75176.92
26110,c-NIGER-1296,EXT-3,0,2018-04-04 12:59:44,,
26110,c-NIGER-1296,EXT-3,0,2018-04-04 12:59:44,2018-04-04 12:59:49,32664.94
10574,c-NIGER-529,NIGER-33,0,2018-04-04 14:46:01,,
10574,c-NIGER-529,NIGER-33,0,2018-04-04 14:46:01,2018-04-04 14:46:06,78941.96
787,c-NIGER-39,NIGER-39,0,2018-04-04 19:12:49,,
787,c-NIGER-39,NIGER-39,0,2018-04-04 19:12:49,2018-04-04 19:12:54,119632.1
8813,c-NIGER-448,NIGER-15,3,2018-04-04 19:22:41,,
8813,c-NIGER-448,NIGER-15,3,2018-04-04 19:22:41,2018-04-04 19:22:46,9486.4
27290,c-NIGER-1348,NIGER-38,0,2018-04-04 21:03:57,,
27290,c-NIGER-1348,NIGER-38,0,2018-04-04 21:03:57,2018-04-04 21:04:02,40937.02
29548,c-NIGER-1463,NIGER-40,2,2018-04-05 03:57:32,,
29548,c-NIGER-1463,NIGER-40,2,2018-04-05 03:57:32,2018-04-05 03:57:37,91903.82
33404,c-NIGER-1659,NIGER-21,3,2018-04-05 04:08:24,,
33404,c-NIGER-1659,NIGER-21,3,2018-04-05 04:08:24,2018-04-05 04:08:29,9841.28
34836,c-NIGER-1732,NIGER-17,1,2018-04-05 04:51:42,,
34836,c-NIGER-1732,NIGER-17,1,2018-04-05 04:51:42,2018-04-05 04:51:47,0.0
13016,c-NIGER-652,EXT-2,2,2018-04-05 05:06:17,,
13016,c-NIGER-652,EXT-2,2,2018-04-05 05:06:17,2018-04-05 05:06:22,92416.16
36965,c-NIGER-1843,EXT-4,2,2018-04-05 05:30:10,,
36965,c-NIGER-1843,EXT-4,2,2018-04-05 05:30:10,2018-04-05 05:30:15,9808.72
4310,c-NIGER-216,NIGER-7,1,2018-04-05 05:52:06,,
4310,c-NIGER-216,NIGER-7,1,2018-04-05 05:52:06,2018-04-05 05:52:11,47813.84
16330,c-NIGER-811,NIGER-10,0,2018-04-05 05:58:47,,
16330,c-NIGER-811,NIGER-10,0,2018-04-05 05:58:47,2018-04-05 05:58:52,68767.08
24438,c-NIGER-1209,NIGER-14,0,2018-04-05 08:46:35,,
24438,c-NIGER-1209,NIGER-14,0,2018-04-05 08:46:35,2018-04-05 08:46:40,16555.94
15419,c-NIGER-769,EXT-0,1,2018-04-05 09:24:48,,
15419,c-NIGER-769,EXT-0,1,2018-04-05 09:24:48,2018-04-05 09:24:53,40626.14
2873,c-NIGER-150,NIGER-25,0,2018-04-05 09:32:09,,
2873,c-NIGER-150,NIGER-25,0,2018-04-05 09:32:09,2018-04-05 09:32:14,34836.38
8909,c-NIGER-453,EXT-1,1,2018-04-05 11:36:01,,
8909,c-NIGER-453,EXT-1,1,2018-04-05 11:36:01,2018-04-05 11:36:06,13830.98
8711,c-NIGER-444,NIGER-42,1,2018-04-05 12:21:22,,
8711,c-NIGER-444,NIGER-42,1,2018-04-05 12:21:22,2018-04-05 12:21:27,140095.9
20476,c-NIGER-1017,NIGER-24,2,2018-04-05 14:09:30,,
20476,c-NIGER-1017,NIGER-24,2,2018-04-05 14:09:30,2018-04-05 14:09:35,33958.74
14553,c-NIGER-733,NIGER-42,0,2018-04-05 18:14:35,,
14553,c-NIGER-733,NIGER-42,0,2018-04-05 18:14:35,2018-04-05 18:14:40,35721.6
31667,c-NIGER-1571,NIGER-34,3,2018-04-05 19:43:29,,
31667,c-NIGER-1571,NIGER-34,3,2018-04-05 19:43:29,2018-04-05 19:43:34,67734.46
28395,c-NIGER-1402,NIGER-12,2,2018-04-05 21:10:55,,
28395,c-NIGER-1402,NIGER-12,2,2018-04-05 21:10:55,2018-04-05 21:11:00,23203.2
24620,c-NIGER-1216,NIGER-2,2,2018-04-05 22:42:22,,
24620,c-NIGER-1216,NIGER-2,2,2018-04-05 22:42:22,2018-04-05 22:42:27,109550.54
27218,c-NIGER-1345,NIGER-25,0,2018-04-05 23:17:49,,
27218,c-NIGER-1345,NIGER-25,0,2018-04-05 23:17:49,2018-04-05 23:17:54,0.0
32685,c-NIGER-1622,NIGER-27,3,2018-04-06 00:14:35,,
32685,c-NIGER-1622,NIGER-27,3,2018-04-06 00:14:35,2018-04-06 00:14:40,15106.86
18173,c-NIGER-893,NIGER-28,3,2018-04-06 00:49:54,,
18173,c-NIGER-893,NIGER-28,3,2018-04-06 00:49:54,2018-04-06 00:49:59,20327.28
17237,c-NIGER-849,NIGER-21,1,2018-04-06 02:25:12,,
17237,c-NIGER-849,NIGER-21,1,2018-04-06 02:25:12,2018-04-06 02:25:17,71088.46
422,c-NIGER-21,NIGER-15,3,2018-04-06 05:52:30,,
422,c-NIGER-21,NIGER-15,3,2018-04-06 05:52:30,2018-04-06 05:52:35,0.0
17663,c-NIGER-868,NIGER-22,3,2018-04-06 13:51:18,,
17663,c-NIGER-868,NIGER-22,3,2018-04-06 13:51:18,2018-04-06 13:51:23,42236.98
6299,c-NIGER-322,NIGER-19,0,2018-04-06 14:36:57,,
6299,c-NIGER-322,NIGER-19,0,2018-04-06 14:36:57,2018-04-06 14:37:02,44829.72
15820,c-NIGER-787,EXT-2,2,2018-04-06 16:56:18,,
15820,c-NIGER-787,EXT-2,2,2018-04-06 16:56:18,2018-04-06 16:56:23,3795.88
11327,c-NIGER-568,NIGER-37,2,2018-04-06 19:36:41,,
11327,c-NIGER-568,NIGER-37,2,2018-04-06 19:36:41,2018-04-06 19:36:46,32338.0
22183,c-NIGER-1104,NIGER-25,1,2018-04-06 19:41:17,,
22183,c-NIGER-1104,NIGER-25,1,2018-04-06 19:41:17,2018-04-06 19:41:22,79494.72
26549,c-NIGER-1315,NIGER-8,0,2018-04-06 21:42:31,,
26549,c-NIGER-1315,NIGER-8,0,2018-04-06 21:42:31,2018-04-06 21:42:36,0.0
8206,c-NIGER-417,NIGER-13,3,2018-04-06 23:15:52,,
8206,c-NIGER-417,NIGER-13,3,2018-04-06 23:15:52,2018-04-06 23:15:57,2838.88
38185,c-NIGER-1901,NIGER-8,2,2018-04-07 02:41:21,,
38185,c-NIGER-1901,NIGER-8,2,2018-04-07 02:41:21,2018-04-07 02:41:26,0.0
8995,c-NIGER-457,NIGER-15,0,2018-04-07 04:17:36,,
8995,c-NIGER-457,NIGER-15,0,2018-04-07 04:17:36,2018-04-07 04:17:41,79768.9
17092,c-NIGER-841,NIGER-31,3,2018-04-07 10:42:10,,
17092,c-NIGER-841,NIGER-31,3,2018-04-07 10:42:10,2018-04-07 10:42:15,33723.16
7200,c-NIGER-370,NIGER-35,3,2018-04-07 11:03:58,,
7200,c-NIGER-370,NIGER-35,3,2018-04-07 11:03:58,2018-04-07 11:04:03,36462.6
918,c-NIGER-46,NIGER-15,0,2018-04-07 11:54:15,,
918,c-NIGER-46,NIGER-15,0,2018-04-07 11:54:15,2018-04-07 11:54:20,26051.6
31726,c-NIGER-1573,NIGER-38,3,2018-04-07 13:32:01,,
31726,c-NIGER-1573,NIGER-38,3,2018-04-07 13:32:01,2018-04-07 13:32:06,19815.1
10183,c-NIGER-508,NIGER-8,1,2018-04-07 14:39:18,,
10183,c-NIGER-508,NIGER-8,1,2018-04-07 14:39:18,2018-04-07 14:39:23,60995.98
32024,c-NIGER-1589,NIGER-37,1,2018-04-07 18:05:03,,
32024,c-NIGER-1589,NIGER-37,1,2018-04-07 18:05:03,2018-04-07 18:05:08,58859.98
14026,c-NIGER-702,NIGER-43,1,2018-04-07 21:23:41,,
14026,c-NIGER-702,NIGER-43,1,2018-04-07 21:23:41,2018-04-07 21:23:46,32868.4
34970,c-NIGER-1737,NIGER-11,0,2018-04-08 00:50:16,,
34970,c-NIGER-1737,NIGER-11,0,2018-04-08 00:50:16,2018-04-08 00:50:21,58619.26
4527,c-NIGER-228,NIGER-27,2,2018-04-08 01:18:52,,
4527,c-NIGER-228,NIGER-27,2,2018-04-08 01:18:52,2018-04-08 01:18:57,92089.82
25700,c-NIGER-1278,NIGER-8,0,2018-04-08 01:31:39,,
25700,c-NIGER-1278,NIGER-8,0,2018-04-08 01:31:39,2018-04-08 01:31:44,40294.74
4210,c-NIGER-210,NIGER-12,0,2018-04-08 03:13:11,,
4210,c-NIGER-210,NIGER-12,0,2018-04-08 03:13:11,2018-04-08 03:13:16,86419.34
3663,c-NIGER-186,NIGER-19,2,2018-04-08 03:30:28,,
3663,c-NIGER-186,NIGER-19,2,2018-04-08 03:30:28,2018-04-08 03:30:33,100738.2
2010,c-NIGER-102,NIGER-8,1,2018-04-08 04:37:14,,
2010,c-NIGER-102,NIGER-8,1,2018-04-08 04:37:14,2018-04-08 04:37:19,96488.38
37208,c-NIGER-1855,NIGER-37,3,2018-04-08 06:41:57,,
37208,c-NIGER-1855,NIGER-37,3,2018-04-08 06:41:57,2018-04-08 06:42:02,112227.5
9099,c-NIGER-463,NIGER-5,3,2018-04-08 09:45:13,,
9099,c-NIGER-463,NIGER-5,3,2018-04-08 09:45:13,2018-04-08 09:45:18,82673.7
16584,c-NIGER-820,NIGER-8,1,2018-04-08 12:22:55,,
16584,c-NIGER-820,NIGER-8,1,2018-04-08 12:22:55,2018-04-08 12:23:00,10380.98
28307,c-NIGER-1399,NIGER-25,0,2018-04-08 13:57:20,,
28307,c-NIGER-1399,NIGER-25,0,2018-04-08 13:57:20,2018-04-08 13:57:25,8237.92
27836,c-NIGER-1375,NIGER-30,3,2018-04-08 20:35:49,,
27836,c-NIGER-1375,NIGER-30,3,2018-04-08 20:35:49,2018-04-08 20:35:54,75197.86
16927,c-NIGER-835,NIGER-7,3,2018-04-08 23:43:08,,
16927,c-NIGER-835,NIGER-7,3,2018-04-08 23:43:08,2018-04-08 23:43:13,24438.3
17922,c-NIGER-880,NIGER-24,0,2018-04-09 00:58:12,,
17922,c-NIGER-880,NIGER-24,0,2018-04-09 00:58:12,2018-04-09 00:58:17,21512.34
27889,c-NIGER-1376,NIGER-2,3,2018-04-09 01:44:01,,
27889,c-NIGER-1376,NIGER-2,3,2018-04-09 01:44:01,2018-04-09 01:44:06,98899.36
17181,c-NIGER-847,EXT-3,0,2018-04-09 06:36:55,,
17181,c-NIGER-847,EXT-3,0,2018-04-09 06:36:55,2018-04-09 06:37:00,68146.8
24866,c-NIGER-1231,NIGER-27,3,2018-04-09 08:35:35,,
24866,c-NIGER-1231,NIGER-27,3,2018-04-09 08:35:35,2018-04-09 08:35:40,90583.14
23184,c-NIGER-1151,NIGER-20,3,2018-04-09 08:54:51,,
23184,c-NIGER-1151,NIGER-20,3,2018-04-09 08:54:51,2018-04-09 08:54:56,24298.76
34925,c-NIGER-1735,NIGER-41,1,2018-04-09 10:52:28,,
34925,c-NIGER-1735,NIGER-41,1,2018-04-09 10:52:28,2018-04-09 10:52:33,85004.38
23956,c-NIGER-1188,NIGER-40,3,2018-04-09 11:49:40,,
23956,c-NIGER-1188,NIGER-40,3,2018-04-09 11:49:40,2018-04-09 11:49:45,82246.06
9969,c-NIGER-500,NIGER-24,2,2018-04-09 12:13:25,,
9969,c-NIGER-500,NIGER-24,2,2018-04-09 12:13:25,2018-04-09 12:13:30,45692.78
4102,c-NIGER-205,NIGER-40,1,2018-04-09 17:53:20,,
4102,c-NIGER-205,NIGER-40,1,2018-04-09 17:53:20,2018-04-09 17:53:25,0.0
33746,c-NIGER-1677,NIGER-21,2,2018-04-09 18:17:55,,
33746,c-NIGER-1677,NIGER-21,2,2018-04-09 18:17:55,2018-04-09 18:18:00,38401.0
30293,c-NIGER-1503,NIGER-9,2,2018-04-09 21:27:56,,
30293,c-NIGER-1503,NIGER-9,2,2018-04-09 21:27:56,2018-04-09 21:28:01,19424.32
34416,c-NIGER-1710,NIGER-30,1,2018-04-09 22:49:34,,
34416,c-NIGER-1710,NIGER-30,1,2018-04-09 22:49:34,2018-04-09 22:49:39,44834.66
11555,c-NIGER-579,NIGER-31,0,2018-04-09 23:21:52,,
11555,c-NIGER-579,NIGER-31,0,2018-04-09 23:21:52,2018-04-09 23:21:57,49061.72
22048,c-NIGER-1098,NIGER-18,2,2018-04-09 23:29:13,,
22048,c-NIGER-1098,NIGER-18,2,2018-04-09 23:29:13,2018-04-09 23:29:18,128490.3
9917,c-NIGER-498,NIGER-10,2,2018-04-10 01:07:47,,
9917,c-NIGER-498,NIGER-10,2,2018-04-10 01:07:47,2018-04-10 01:07:52,61182.3
7858,c-NIGER-402,NIGER-6,1,2018-04-10 02:35:38,,
7858,c-NIGER-402,NIGER-6,1,2018-04-10 02:35:38,2018-04-10 02:35:43,99981.68
10992,c-NIGER-550,NIGER-40,1,2018-04-10 02:44:52,,
10992,c-NIGER-550,NIGER-40,1,2018-04-10 02:44:52,2018-04-10 02:44:57,70227.82
6241,c-NIGER-319,NIGER-2,2,2018-04-10 03:30:36,,
6241,c-NIGER-319,NIGER-2,2,2018-04-10 03:30:36,2018-04-10 03:30:41,4278.5
11667,c-NIGER-586,NIGER-5,0,2018-04-10 05:22:35,,
11667,c-NIGER-586,NIGER-5,0,2018-04-10 05:22:35,2018-04-10 05:22:40,59299.14
11459,c-NIGER-576,NIGER-43,2,2018-04-10 05:49:27,,
11459,c-NIGER-576,NIGER-43,2,2018-04-10 05:49:27,2018-04-10 05:49:32,271.62
3617,c-NIGER-185,NIGER-40,3,2018-04-10 07:34:43,,
3617,c-NIGER-185,NIGER-40,3,2018-04-10 07:34:43,2018-04-10 07:34:48,51347.48
30056,c-NIGER-1491,NIGER-5,0,2018-04-10 08:11:01,,
30056,c-NIGER-1491,NIGER-5,0,2018-04-10 08:11:01,2018-04-10 08:11:06,22058.08
20198,c-NIGER-1004,EXT-4,2,2018-04-10 09:21:52,,
20198,c-NIGER-1004,EXT-4,2,2018-04-10 09:21:52,2018-04-10 09:21:57,15649.34
20510,c-NIGER-1018,NIGER-22,0,2018-04-10 12:48:50,,
20510,c-NIGER-1018,NIGER-22,0,2018-04-10 12:48:50,2018-04-10 12:48:55,79477.22
39151,c-NIGER-1953,NIGER-43,3,2018-04-10 16:40:48,,
39151,c-NIGER-1953,NIGER-43,3,2018-04-10 16:40:48,2018-04-10 16:40:53,82770.66
16859,c-NIGER-833,NIGER-26,0,2018-04-10 16:53:47,,
16859,c-NIGER-833,NIGER-26,0,2018-04-10 16:53:47,2018-04-10 16:53:52,52103.56
2209,c-NIGER-114,NIGER-0,1,2018-04-10 17:21:23,,
2209,c-NIGER-114,NIGER-0,1,2018-04-10 17:21:23,2018-04-10 17:21:28,0.0
28598,c-NIGER-1411,NIGER-38,1,2018-04-10 18:53:05,,
28598,c-NIGER-1411,NIGER-38,1,2018-04-10 18:53:05,2018-04-10 18:53:10,56520.62
3451,c-NIGER-179,NIGER-41,0,2018-04-10 19:24:30,,
3451,c-NIGER-179,NIGER-41,0,2018-04-10 19:24:30,2018-04-10 19:24:35,40074.14
4936,c-NIGER-249,NIGER-36,3,2018-04-10 22:26:55,,
4936,c-NIGER-249,NIGER-36,3,2018-04-10 22:26:55,2018-04-10 22:27:00,0.0
16149,c-NIGER-800,NIGER-42,0,2018-04-11 02:40:55,,
16149,c-NIGER-800,NIGER-42,0,2018-04-11 02:40:55,2018-04-11 02:41:00,151632.9
35080,c-NIGER-1744,NIGER-11,0,2018-04-11 03:15:17,,
35080,c-NIGER-1744,NIGER-11,0,2018-04-11 03:15:17,2018-04-11 03:15:22,58233.64
13488,c-NIGER-675,EXT-4,1,2018-04-11 04:38:06,,
13488,c-NIGER-675,EXT-4,1,2018-04-11 04:38:06,2018-04-11 04:38:11,7574.66
19815,c-NIGER-981,NIGER-10,3,2018-04-11 05:20:56,,
19815,c-NIGER-981,NIGER-10,3,2018-04-11 05:20:56,2018-04-11 05:21:01,0.0
35510,c-NIGER-1762,NIGER-23,3,2018-04-11 05:26:24,,
35510,c-NIGER-1762,NIGER-23,3,2018-04-11 05:26:24,2018-04-11 05:26:29,0.0
14143,c-NIGER-709,NIGER-36,2,2018-04-11 09:08:18,,
14143,c-NIGER-709,NIGER-36,2,2018-04-11 09:08:18,2018-04-11 09:08:23,27918.72
34384,c-NIGER-1709,NIGER-34,0,2018-04-11 11:31:35,,
34384,c-NIGER-1709,NIGER-34,0,2018-04-11 11:31:35,2018-04-11 11:31:40,124157.14
37416,c-NIGER-1862,NIGER-11,2,2018-04-11 15:22:14,,
37416,c-NIGER-1862,NIGER-11,2,2018-04-11 15:22:14,2018-04-11 15:22:19,5384.86
26250,c-NIGER-1302,NIGER-35,3,2018-04-11 15:31:46,,
26250,c-NIGER-1302,NIGER-35,3,2018-04-11 15:31:46,2018-04-11 15:31:51,55883.9
15083,c-NIGER-756,NIGER-35,0,2018-04-11 15:54:50,,
15083,c-NIGER-756,NIGER-35,0,2018-04-11 15:54:50,2018-04-11 15:54:55,62027.34
4824,c-NIGER-243,NIGER-22,2,2018-04-11 16:41:39,,
4824,c-NIGER-243,NIGER-22,2,2018-04-11 16:41:39,2018-04-11 16:41:44,120008.4
24270,c-NIGER-1201,NIGER-13,0,2018-04-11 17:15:45,,
24270,c-NIGER-1201,NIGER-13,0,2018-04-11 17:15:45,2018-04-11 17:15:50,8574.74
37245,c-NIGER-1856,NIGER-9,1,2018-04-11 17:57:54,,
37245,c-NIGER-1856,NIGER-9,1,2018-04-11 17:57:54,2018-04-11 17:57:59,53848.18
28691,c-NIGER-1416,NIGER-19,1,2018-04-11 18:38:45,,
28691,c-NIGER-1416,NIGER-19,1,2018-04-11 18:38:45,2018-04-11 18:38:50,56512.28
34081,c-NIGER-1695,EXT-2,1,2018-04-11 18:58:17,,
34081,c-NIGER-1695,EXT-2,1,2018-04-11 18:58:17,2018-04-11 18:58:22,90107.54
23139,c-NIGER-1149,NIGER-39,3,2018-04-11 22:46:19,,
23139,c-NIGER-1149,NIGER-39,3,2018-04-11 22:46:19,2018-04-11 22:46:24,14751.86
23566,c-NIGER-1172,NIGER-35,0,2018-04-12 02:16:11,,
23566,c-NIGER-1172,NIGER-35,0,2018-04-12 02:16:11,2018-04-12 02:16:16,111029.56
1320,c-NIGER-67,NIGER-35,1,2018-04-12 03:17:01,,
1320,c-NIGER-67,NIGER-35,1,2018-04-12 03:17:01,2018-04-12 03:17:06,87864.88
15900,c-NIGER-790,NIGER-25,2,2018-04-12 03:50:55,,
15900,c-NIGER-790,NIGER-25,2,2018-04-12 03:50:55,2018-04-12 03:51:00,7593.58
1363,c-NIGER-69,NIGER-41,0,2018-04-12 04:21:57,,
1363,c-NIGER-69,NIGER-41,0,2018-04-12 04:21:57,2018-04-12 04:22:02,46397.1
15955,c-NIGER-792,NIGER-0,2,2018-04-12 07:46:30,,
15955,c-NIGER-792,NIGER-0,2,2018-04-12 07:46:30,2018-04-12 07:46:35,4525.06
38421,c-NIGER-1913,NIGER-3,3,2018-04-12 10:35:49,,
38421,c-NIGER-1913,NIGER-3,3,2018-04-12 10:35:49,2018-04-12 10:35:54,42553.32
24584,c-NIGER-1215,NIGER-20,1,2018-04-12 11:51:49,,
24584,c-NIGER-1215,NIGER-20,1,2018-04-12 11:51:49,2018-04-12 11:51:54,22976.46
