14,c-NIGER-2,NIGER-1,0,2018-04-01 04:00:40,0001-01-01 00:00:00,0.00
14,c-NIGER-2,NIGER-1,0,2018-04-01 04:00:40,2018-04-01 04:00:40,37251.90
21,c-NIGER-5,NIGER-4,3,2018-04-01 04:00:44,0001-01-01 00:00:00,0.00
32,c-NIGER-7,NIGER-1,2,2018-04-01 04:00:44,0001-01-01 00:00:00,0.00
21,c-NIGER-5,NIGER-4,3,2018-04-01 04:00:44,2018-04-01 04:00:44,723.42
32,c-NIGER-7,NIGER-1,2,2018-04-01 04:00:44,2018-04-01 04:00:44,0.00
3,c-NIGER-0,NIGER-4,0,2018-04-01 04:00:45,0001-01-01 00:00:00,0.00
3,c-NIGER-0,NIGER-4,0,2018-04-01 04:00:45,2018-04-01 04:00:45,8009.67
36,c-NIGER-9,EXT-2,1,2018-04-01 04:00:48,0001-01-01 00:00:00,0.00
36,c-NIGER-9,EXT-2,1,2018-04-01 04:00:48,2018-04-01 04:00:48,18627.07
4,c-NIGER-0,NIGER-6,0,2018-04-01 04:00:59,0001-01-01 00:00:00,0.00
4,c-NIGER-0,NIGER-6,0,2018-04-01 04:00:59,2018-04-01 04:00:59,13755.34
6,c-NIGER-0,NIGER-8,0,2018-04-01 04:01:01,0001-01-01 00:00:00,0.00
6,c-NIGER-0,NIGER-8,0,2018-04-01 04:01:01,2018-04-01 04:01:01,27510.68
20,c-NIGER-4,NIGER-9,0,2018-04-01 04:01:05,0001-01-01 00:00:00,0.00
20,c-NIGER-4,NIGER-9,0,2018-04-01 04:01:05,2018-04-01 04:01:05,1106.44
27,c-NIGER-6,NIGER-4,3,2018-04-01 04:01:13,0001-01-01 00:00:00,0.00
27,c-NIGER-6,NIGER-4,3,2018-04-01 04:01:13,2018-04-01 04:01:13,53240.71
37,c-NIGER-9,EXT-0,0,2018-04-01 04:01:14,0001-01-01 00:00:00,0.00
37,c-NIGER-9,EXT-0,0,2018-04-01 04:01:14,2018-04-01 04:01:14,73952.27
28,c-NIGER-6,NIGER-6,0,2018-04-01 04:01:19,0001-01-01 00:00:00,0.00
28,c-NIGER-6,NIGER-6,0,2018-04-01 04:01:19,2018-04-01 04:01:19,32833.29
46,c-NIGER-11,EXT-0,0,2018-04-01 04:01:25,0001-01-01 00:00:00,0.00
46,c-NIGER-11,EXT-0,0,2018-04-01 04:01:25,2018-04-01 04:01:26,6681.78
47,c-NIGER-11,EXT-2,0,2018-04-01 04:01:29,0001-01-01 00:00:00,0.00
47,c-NIGER-11,EXT-2,0,2018-04-01 04:01:29,2018-04-01 04:01:29,14529.43
5,c-NIGER-0,NIGER-7,3,2018-04-01 04:01:31,0001-01-01 00:00:00,0.00
38,c-NIGER-9,NIGER-8,0,2018-04-01 04:01:31,0001-01-01 00:00:00,0.00
5,c-NIGER-0,NIGER-7,3,2018-04-01 04:01:31,2018-04-01 04:01:32,28999.46
38,c-NIGER-9,NIGER-8,0,2018-04-01 04:01:31,2018-04-01 04:01:32,23606.79
22,c-NIGER-5,NIGER-6,0,2018-04-01 04:01:40,0001-01-01 00:00:00,0.00
22,c-NIGER-5,NIGER-6,0,2018-04-01 04:01:40,2018-04-01 04:01:40,49982.04
9,c-NIGER-1,EXT-0,3,2018-04-01 04:01:41,0001-01-01 00:00:00,0.00
9,c-NIGER-1,EXT-0,3,2018-04-01 04:01:41,2018-04-01 04:01:41,35495.86
41,c-NIGER-10,EXT-1,0,2018-04-01 04:01:44,0001-01-01 00:00:00,0.00
41,c-NIGER-10,EXT-1,0,2018-04-01 04:01:44,2018-04-01 04:01:44,15882.07
23,c-NIGER-5,NIGER-6,1,2018-04-01 04:01:56,0001-01-01 00:00:00,0.00
23,c-NIGER-5,NIGER-6,1,2018-04-01 04:01:56,2018-04-01 04:01:56,11713.23
48,c-NIGER-11,EXT-2,3,2018-04-01 04:02:03,0001-01-01 00:00:00,0.00
48,c-NIGER-11,EXT-2,3,2018-04-01 04:02:03,2018-04-01 04:02:03,42276.18
49,c-NIGER-11,EXT-3,3,2018-04-01 04:02:05,0001-01-01 00:00:00,0.00
49,c-NIGER-11,EXT-3,3,2018-04-01 04:02:05,2018-04-01 04:02:05,84552.36
