transaction_id,number_id,ATM_id,transaction_type,transaction_start,transaction_end,transaction_amount
32,c-NIGER-500,EXT-2,1,2018-04-23 14:27:55,2018-04-23 14:34:51,9938.08
33,c-NIGER-500,NIGER-38,0,2018-04-23 21:46:27,2018-04-23 21:50:23,26320.67
34,c-NIGER-500,NIGER-17,0,2018-04-24 10:32:32,2018-04-24 10:33:28,27048.62
35,c-NIGER-500,NIGER-35,0,2018-04-24 18:44:52,2018-04-24 18:48:02,11838.96
36,c-NIGER-500,EXT-2,1,2018-04-25 04:20:50,2018-04-25 04:21:44,9454.57
37,c-NIGER-500,EXT-4,0,2018-04-25 09:06:12,2018-04-25 09:12:57,63522.02
38,c-NIGER-500,NIGER-36,3,2018-04-26 05:00:26,2018-04-26 05:05:43,33988.0
39,c-NIGER-500,EXT-2,0,2018-04-27 21:53:15,2018-04-27 21:59:03,38382.95
40,c-NIGER-500,NIGER-39,0,2018-04-28 01:49:28,2018-04-28 01:54:17,63711.84
41,c-NIGER-500,NIGER-17,0,2018-04-29 02:29:22,2018-04-29 02:35:03,23303.05
42,c-NIGER-500,NIGER-17,2,2018-04-29 21:41:41,2018-04-29 21:50:48,0.0
43,c-NIGER-500,NIGER-20,0,2018-04-29 23:09:37,2018-04-29 23:14:53,31013.73
44,c-NIGER-500,NIGER-17,0,2018-04-30 02:34:28,2018-04-30 02:38:25,10329.06
46,c-NIGER-501,NIGER-22,0,2018-04-01 00:06:48,2018-04-01 00:10:18,22445.05
47,c-NIGER-501,NIGER-36,0,2018-04-02 12:34:25,2018-04-02 12:40:33,19754.54
48,c-NIGER-501,EXT-4,3,2018-04-06 03:44:55,2018-04-06 03:51:01,44965.2
49,c-NIGER-501,EXT-2,0,2018-04-07 06:52:56,2018-04-07 06:59:29,31872.96
50,c-NIGER-501,NIGER-38,0,2018-04-08 10:08:34,2018-04-08 10:12:38,21350.45
51,c-NIGER-501,NIGER-38,0,2018-04-10 05:47:21,2018-04-10 05:53:44,6240.88
52,c-NIGER-501,EXT-2,0,2018-04-10 12:11:20,2018-04-10 12:20:30,62917.61
53,c-NIGER-501,EXT-4,0,2018-04-11 12:17:06,2018-04-11 12:21:59,5576.11
54,c-NIGER-501,NIGER-35,2,2018-04-18 09:11:08,2018-04-18 09:14:26,0.0
55,c-NIGER-501,NIGER-36,0,2018-04-18 14:58:49,2018-04-18 15:04:07,30712.78
56,c-NIGER-501,NIGER-39,3,2018-04-19 03:43:27,2018-04-19 03:46:00,40465.32
57,c-NIGER-501,NIGER-17,0,2018-04-25 19:23:39,2018-04-25 19:26:26,22765.24
58,c-NIGER-502,NIGER-38,0,2018-04-01 17:57:32,2018-04-01 18:03:04,36979.42
59,c-NIGER-502,NIGER-35,1,2018-04-01 22:49:34,2018-04-01 22:55:12,27585.72
60,c-NIGER-502,NIGER-20,0,2018-04-04 17:01:35,2018-04-04 17:07:48,28738.68
61,c-NIGER-502,NIGER-39,0,2018-04-08 02:27:40,2018-04-08 02:34:47,11336.06
62,c-NIGER-502,NIGER-39,3,2018-04-08 21:08:10,2018-04-08 21:17:37,36088.55
63,c-NIGER-502,NIGER-38,0,2018-04-09 10:14:27,2018-04-09 10:17:45,16476.33
64,c-NIGER-502,EXT-4,0,2018-04-13 12:35:43,2018-04-13 12:39:38,28018.13
65,c-NIGER-502,NIGER-38,3,2018-04-14 02:05:20,2018-04-14 02:09:58,37800.23
66,c-NIGER-502,NIGER-17,3,2018-04-14 06:41:30,2018-04-14 06:45:07,43692.08
67,c-NIGER-502,NIGER-22,2,2018-04-20 15:11:18,2018-04-20 15:18:47,0.0
68,c-NIGER-502,NIGER-15,2,2018-04-20 17:00:34,2018-04-20 17:07:38,0.0
69,c-NIGER-502,NIGER-15,0,2018-04-24 00:10:14,2018-04-24 00:13:56,25823.27
70,c-NIGER-502,NIGER-35,1,2018-04-26 01:53:13,2018-04-26 01:57:28,3812.16
71,c-NIGER-502,NIGER-39,0,2018-04-27 02:24:53,2018-04-27 02:31:32,7875.46
72,c-NIGER-502,NIGER-36,0,2018-04-27 16:28:11,2018-04-27 16:34:12,46504.43
73,c-NIGER-503,NIGER-35,0,2018-04-01 00:12:15,2018-04-01 00:14:42,343.88
74,c-NIGER-503,NIGER-39,1,2018-04-01 08:19:28,2018-04-01 08:25:45,15281.26
75,c-NIGER-503,NIGER-39,2,2018-04-01 11:57:28,2018-04-01 12:03:35,0.0
76,c-NIGER-503,NIGER-20,3,2018-04-01 17:42:38,2018-04-01 17:46:45,24930.06
77,c-NIGER-503,NIGER-15,0,2018-04-04 18:53:02,2018-04-04 18:55:41,14500.62
78,c-NIGER-503,EXT-2,0,2018-04-04 22:12:50,2018-04-04 22:16:02,33139.91
79,c-NIGER-503,EXT-2,0,2018-04-05 02:27:20,2018-04-05 02:34:05,61077.46
80,c-NIGER-503,NIGER-15,0,2018-04-05 14:09:47,2018-04-05 14:14:49,56916.81
81,c-NIGER-503,NIGER-35,0,2018-04-06 00:57:33,2018-04-06 01:07:04,41328.59
82,c-NIGER-503,EXT-2,0,2018-04-06 15:42:43,2018-04-06 15:45:58,53184.41
83,c-NIGER-503,NIGER-38,0,2018-04-07 00:02:07,2018-04-07 00:05:20,9025.21
84,c-NIGER-503,NIGER-22,0,2018-04-08 14:41:06,2018-04-08 14:44:47,33654.25
85,c-NIGER-503,NIGER-17,0,2018-04-09 06:21:50,2018-04-09 06:26:44,5652.93
86,c-NIGER-503,NIGER-39,0,2018-04-10 03:20:26,2018-04-10 03:20:46,30688.02
87,c-NIGER-503,EXT-2,0,2018-04-10 20:10:49,2018-04-10 20:14:26,27813.05
88,c-NIGER-503,NIGER-17,2,2018-04-10 22:12:59,2018-04-10 22:13:31,0.0
89,c-NIGER-503,NIGER-15,0,2018-04-13 08:00:00,2018-04-13 08:03:58,36541.25
90,c-NIGER-503,NIGER-38,3,2018-04-14 08:31:36,2018-04-14 08:32:54,6062.87
91,c-NIGER-503,NIGER-35,1,2018-04-14 10:43:24,2018-04-14 10:49:36,6400.33
92,c-NIGER-503,NIGER-38,0,2018-04-15 10:38:30,2018-04-15 10:40:57,22647.92
93,c-NIGER-503,NIGER-36,3,2018-04-16 00:48:15,2018-04-16 00:53:20,31105.59
94,c-NIGER-503,NIGER-35,0,2018-04-17 01:30:12,2018-04-17 01:34:36,22892.98
95,c-NIGER-503,NIGER-15,3,2018-04-17 17:13:14,2018-04-17 17:16:21,25798.75
96,c-NIGER-503,NIGER-35,3,2018-04-18 18:41:16,2018-04-18 18:51:16,12781.73
97,c-NIGER-503,NIGER-35,0,2018-04-19 17:49:55,2018-04-19 17:54:23,9415.72
98,c-NIGER-503,NIGER-20,0,2018-04-21 02:31:00,2018-04-21 02:35:22,26121.04
99,c-NIGER-503,NIGER-15,0,2018-04-21 04:14:50,2018-04-21 04:19:42,4710.01
100,c-NIGER-503,NIGER-35,0,2018-04-21 09:33:21,2018-04-21 09:40:17,23070.18
101,c-NIGER-503,NIGER-22,2,2018-04-22 17:54:03,2018-04-22 18:02:26,0.0
102,c-NIGER-503,NIGER-20,1,2018-04-23 09:58:58,2018-04-23 10:02:16,15560.61
103,c-NIGER-503,NIGER-20,3,2018-04-25 20:08:25,2018-04-25 20:15:06,32025.93
104,c-NIGER-503,EXT-2,0,2018-04-29 01:58:42,2018-04-29 02:03:34,19033.61
105,c-NIGER-503,NIGER-35,0,2018-04-29 08:35:03,2018-04-29 08:40:32,19089.44
107,c-NIGER-504,EXT-2,0,2018-04-01 20:55:37,2018-04-01 21:01:47,59604.01
108,c-NIGER-504,NIGER-22,0,2018-04-03 12:08:42,2018-04-03 12:11:26,27704.43
109,c-NIGER-504,NIGER-35,1,2018-04-03 21:46:22,2018-04-03 21:52:16,14490.43
110,c-NIGER-504,NIGER-39,2,2018-04-05 06:12:29,2018-04-05 06:15:54,0.0
111,c-NIGER-504,NIGER-15,1,2018-04-07 07:23:55,2018-04-07 07:26:33,10973.14
112,c-NIGER-504,NIGER-17,0,2018-04-09 23:05:55,2018-04-09 23:12:29,5984.8
113,c-NIGER-504,NIGER-17,3,2018-04-11 19:10:30,2018-04-11 19:16:03,15968.61
114,c-NIGER-504,NIGER-20,0,2018-04-13 16:07:58,2018-04-13 16:14:19,16422.73
115,c-NIGER-504,NIGER-22,2,2018-04-15 09:06:14,2018-04-15 09:07:59,0.0
116,c-NIGER-504,NIGER-38,2,2018-04-16 13:17:51,2018-04-16 13:22:49,0.0
117,c-NIGER-504,NIGER-35,3,2018-04-19 08:10:19,2018-04-19 08:12:21,24430.92
118,c-NIGER-504,EXT-2,0,2018-04-19 13:26:40,2018-04-19 13:31:48,7450.42
119,c-NIGER-504,EXT-4,0,2018-04-20 12:09:17,2018-04-20 12:17:13,5252.86
120,c-NIGER-504,NIGER-38,0,2018-04-20 14:54:44,2018-04-20 14:56:22,35530.51
121,c-NIGER-504,NIGER-35,0,2018-04-21 12:51:59,2018-04-21 12:58:30,43973.76
122,c-NIGER-504,EXT-4,3,2018-04-25 03:50:53,2018-04-25 03:57:57,12661.99
123,c-NIGER-504,NIGER-17,2,2018-04-26 14:32:50,2018-04-26 14:35:46,0.0
124,c-NIGER-504,NIGER-36,0,2018-04-28 15:20:38,2018-04-28 15:27:25,5953.81
125,c-NIGER-504,EXT-2,0,2018-04-28 16:33:43,2018-04-28 16:38:24,43781.2
126,c-NIGER-504,NIGER-22,0,2018-04-29 21:39:11,2018-04-29 21:44:27,21724.56
127,c-NIGER-505,NIGER-36,0,2018-04-01 03:37:49,2018-04-01 03:44:55,50980.21
128,c-NIGER-505,NIGER-39,0,2018-04-01 17:29:52,2018-04-01 17:33:20,37391.11
129,c-NIGER-505,NIGER-35,0,2018-04-02 06:39:10,2018-04-02 06:46:09,21307.88
130,c-NIGER-505,NIGER-38,0,2018-04-04 08:56:20,2018-04-04 09:00:29,212.95
131,c-NIGER-505,NIGER-17,3,2018-04-06 02:04:03,2018-04-06 02:08:14,22205.27
132,c-NIGER-505,NIGER-15,1,2018-04-06 05:06:50,2018-04-06 05:13:46,15437.98
133,c-NIGER-505,NIGER-20,0,2018-04-06 21:59:48,2018-04-06 22:02:19,38010.53
134,c-NIGER-505,NIGER-39,0,2018-04-07 17:58:12,2018-04-07 18:02:47,20.01
135,c-NIGER-505,NIGER-35,0,2018-04-08 07:24:07,2018-04-08 07:27:39,1378.67
136,c-NIGER-505,NIGER-39,0,2018-04-10 16:19:42,2018-04-10 16:24:17,18868.17
137,c-NIGER-505,NIGER-39,3,2018-04-11 01:01:42,2018-04-11 01:06:07,30542.44
138,c-NIGER-505,NIGER-15,0,2018-04-11 13:22:12,2018-04-11 13:28:31,9170.56
139,c-NIGER-505,NIGER-39,1,2018-04-13 01:58:59,2018-04-13 02:03:16,9018.18
140,c-NIGER-505,NIGER-15,0,2018-04-13 15:12:15,2018-04-13 15:14:12,43619.45
141,c-NIGER-505,NIGER-39,0,2018-04-13 22:56:02,2018-04-13 23:01:51,21096.18
142,c-NIGER-505,NIGER-15,3,2018-04-14 12:00:07,2018-04-14 12:08:34,7091.61
143,c-NIGER-505,EXT-4,3,2018-04-15 01:30:26,2018-04-15 01:38:41,15253.5
144,c-NIGER-505,EXT-2,3,2018-04-15 05:20:59,2018-04-15 05:23:39,5952.41
145,c-NIGER-505,NIGER-39,0,2018-04-15 18:33:39,2018-04-15 18:34:53,9677.74
146,c-NIGER-505,NIGER-20,3,2018-04-17 09:26:25,2018-04-17 09:30:35,33619.86
147,c-NIGER-505,NIGER-38,0,2018-04-18 17:49:23,2018-04-18 17:57:41,3139.46
148,c-NIGER-505,NIGER-15,0,2018-04-19 05:05:39,2018-04-19 05:13:48,8253.67
149,c-NIGER-505,EXT-4,0,2018-04-20 20:12:50,2018-04-20 20:18:13,20254.22
150,c-NIGER-505,NIGER-39,2,2018-04-21 04:50:35,2018-04-21 04:55:40,0.0
151,c-NIGER-505,NIGER-38,0,2018-04-23 00:17:45,2018-04-23 00:26:50,1934.43
152,c-NIGER-505,EXT-2,3,2018-04-27 08:24:23,2018-04-27 08:29:23,7075.57
153,c-NIGER-505,NIGER-22,3,2018-04-29 05:10:00,2018-04-29 05:16:00,49960.24
155,c-NIGER-506,NIGER-20,0,2018-04-01 11:44:44,2018-04-01 11:47:25,30354.01
156,c-NIGER-506,NIGER-35,0,2018-04-02 14:34:55,2018-04-02 14:43:52,28401.44
157,c-NIGER-506,NIGER-38,3,2018-04-04 01:27:57,2018-04-04 01:33:51,13374.36
158,c-NIGER-506,NIGER-36,0,2018-04-04 21:28:52,2018-04-04 21:34:40,53357.45
159,c-NIGER-506,NIGER-38,0,2018-04-05 16:01:35,2018-04-05 16:06:08,60838.25
160,c-NIGER-506,EXT-4,3,2018-04-06 03:11:40,2018-04-06 03:17:32,49023.35
161,c-NIGER-506,NIGER-15,0,2018-04-06 12:09:22,2018-04-06 12:15:08,14587.02
162,c-NIGER-506,EXT-4,0,2018-04-08 00:26:06,2018-04-08 00:28:52,43437.88
163,c-NIGER-506,EXT-4,0,2018-04-08 21:58:37,2018-04-08 22:03:11,59857.73
164,c-NIGER-506,NIGER-38,1,2018-04-10 06:01:46,2018-04-10 06:06:38,12222.61
165,c-NIGER-506,NIGER-20,0,2018-04-11 06:06:31,2018-04-11 06:11:50,18999.98
166,c-NIGER-506,NIGER-22,0,2018-04-11 16:13:16,2018-04-11 16:19:38,7020.11
167,c-NIGER-506,NIGER-15,3,2018-04-12 05:57:43,2018-04-12 06:02:43,42965.57
168,c-NIGER-506,NIGER-20,3,2018-04-13 04:01:56,2018-04-13 04:09:29,41851.91
169,c-NIGER-506,EXT-2,3,2018-04-14 21:21:28,2018-04-14 21:29:57,31688.63
170,c-NIGER-506,NIGER-39,0,2018-04-15 07:42:41,2018-04-15 07:46:49,39086.13
171,c-NIGER-506,NIGER-22,1,2018-04-15 17:32:34,2018-04-15 17:37:36,12004.94
172,c-NIGER-506,NIGER-35,0,2018-04-16 04:26:30,2018-04-16 04:31:21,39749.08
173,c-NIGER-506,NIGER-15,2,2018-04-17 07:21:48,2018-04-17 07:24:40,0.0
174,c-NIGER-506,NIGER-22,0,2018-04-17 16:17:48,2018-04-17 16:19:05,19620.42
175,c-NIGER-506,EXT-4,0,2018-04-18 14:35:30,2018-04-18 14:38:59,30578.05
176,c-NIGER-506,NIGER-22,1,2018-04-19 07:24:45,2018-04-19 07:25:34,14071.52
177,c-NIGER-506,NIGER-36,0,2018-04-20 09:26:06,2018-04-20 09:30:39,34770.85
178,c-NIGER-506,NIGER-17,0,2018-04-21 05:33:57,2018-04-21 05:39:05,12872.86
179,c-NIGER-506,EXT-2,3,2018-04-21 14:50:56,2018-04-21 14:56:26,38506.6
180,c-NIGER-506,NIGER-17,0,2018-04-21 18:02:51,2018-04-21 18:06:07,19193.31
181,c-NIGER-506,NIGER-35,0,2018-04-23 04:34:26,2018-04-23 04:41:12,39037.09
182,c-NIGER-506,NIGER-15,0,2018-04-26 17:11:12,2018-04-26 17:16:23,72140.52
183,c-NIGER-506,EXT-4,0,2018-04-27 07:11:20,2018-04-27 07:13:33,60226.4
184,c-NIGER-506,NIGER-39,1,2018-04-28 04:09:42,2018-04-28 04:12:30,11589.93
185,c-NIGER-506,NIGER-15,0,2018-04-28 22:47:48,2018-04-28 22:53:14,20967.52
186,c-NIGER-506,EXT-4,1,2018-04-29 21:30:12,2018-04-29 21:36:01,12472.43
187,c-NIGER-506,NIGER-20,3,2018-04-30 06:45:23,2018-04-30 06:48:36,11279.61
188,c-NIGER-506,NIGER-22,0,2018-04-30 10:05:19,2018-04-30 10:09:35,73483.86
189,c-NIGER-506,NIGER-36,0,2018-04-30 17:22:44,2018-04-30 17:27:45,33563.62
191,c-NIGER-507,NIGER-15,0,2018-04-02 02:08:01,2018-04-02 02:11:47,37683.45
192,c-NIGER-507,NIGER-36,3,2018-04-02 05:27:21,2018-04-02 05:31:21,28392.79
193,c-NIGER-507,NIGER-35,0,2018-04-03 14:34:54,2018-04-03 14:43:06,54545.44
194,c-NIGER-507,EXT-2,0,2018-04-12 03:22:31,2018-04-12 03:29:30,30427.13
195,c-NIGER-507,NIGER-36,0,2018-04-15 16:39:34,2018-04-15 16:45:16,62920.39
196,c-NIGER-507,NIGER-35,0,2018-04-16 06:10:40,2018-04-16 06:15:21,4758.67
197,c-NIGER-507,NIGER-36,0,2018-04-18 08:30:44,2018-04-18 08:33:56,24856.88
198,c-NIGER-507,NIGER-38,3,2018-04-19 00:49:17,2018-04-19 00:55:57,49540.01
199,c-NIGER-507,EXT-4,0,2018-04-21 11:59:13,2018-04-21 12:04:43,24332.97
200,c-NIGER-507,EXT-4,0,2018-04-24 03:36:52,2018-04-24 03:38:23,19223.6
201,c-NIGER-507,NIGER-20,0,2018-04-24 23:44:04,2018-04-24 23:50:50,13079.92
202,c-NIGER-507,NIGER-20,1,2018-04-30 19:21:17,2018-04-30 19:24:15,8701.98
203,c-NIGER-508,NIGER-17,1,2018-04-02 00:35:41,2018-04-02 00:43:20,866.78
204,c-NIGER-508,NIGER-20,0,2018-04-02 02:14:34,2018-04-02 02:24:07,37467.61
205,c-NIGER-508,EXT-2,0,2018-04-03 11:05:02,2018-04-03 11:09:37,7305.9
206,c-NIGER-508,NIGER-17,2,2018-04-03 21:26:44,2018-04-03 21:31:12,0.0
207,c-NIGER-508,NIGER-22,1,2018-04-04 01:59:33,2018-04-04 02:05:06,6354.67
208,c-NIGER-508,NIGER-39,0,2018-04-04 11:09:07,2018-04-04 11:11:13,13810.03
209,c-NIGER-508,NIGER-36,0,2018-04-04 17:28:26,2018-04-04 17:34:40,62085.9
210,c-NIGER-508,NIGER-36,3,2018-04-07 06:48:46,2018-04-07 06:55:03,18776.05
211,c-NIGER-508,NIGER-15,0,2018-04-08 06:36:30,2018-04-08 06:41:02,24501.15
212,c-NIGER-508,NIGER-38,0,2018-04-12 02:25:52,2018-04-12 02:30:39,34467.59
213,c-NIGER-508,NIGER-15,1,2018-04-12 10:06:46,2018-04-12 10:11:18,13291.38
214,c-NIGER-508,NIGER-36,3,2018-04-12 12:39:21,2018-04-12 12:44:13,23948.04
215,c-NIGER-508,NIGER-15,0,2018-04-13 16:29:23,2018-04-13 16:33:27,3395.82
216,c-NIGER-508,NIGER-38,3,2018-04-13 21:44:07,2018-04-13 21:47:04,75908.77
217,c-NIGER-508,NIGER-17,3,2018-04-14 09:36:24,2018-04-14 09:41:47,24430.67
218,c-NIGER-508,NIGER-39,1,2018-04-16 03:11:29,2018-04-16 03:18:13,20309.85
219,c-NIGER-508,NIGER-17,3,2018-04-18 02:54:39,2018-04-18 03:01:39,5369.03
220,c-NIGER-508,EXT-4,0,2018-04-18 13:57:20,2018-04-18 14:05:38,5046.79
221,c-NIGER-508,NIGER-20,0,2018-04-19 21:56:05,2018-04-19 22:04:28,42905.9
222,c-NIGER-508,NIGER-15,3,2018-04-20 01:41:24,2018-04-20 01:49:54,53508.94
223,c-NIGER-508,NIGER-22,0,2018-04-20 20:32:12,2018-04-20 20:40:56,8296.5
224,c-NIGER-508,EXT-4,0,2018-04-21 20:29:07,2018-04-21 20:35:12,14067.18
225,c-NIGER-508,NIGER-38,0,2018-04-22 10:31:05,2018-04-22 10:34:51,18762.49
226,c-NIGER-508,NIGER-35,0,2018-04-22 20:44:17,2018-04-22 20:53:40,28481.13
227,c-NIGER-508,NIGER-22,0,2018-04-23 11:20:01,2018-04-23 11:28:34,46301.47
228,c-NIGER-508,EXT-2,1,2018-04-23 23:57:32,2018-04-24 00:03:43,2939.45
229,c-NIGER-508,NIGER-35,0,2018-04-24 07:27:33,2018-04-24 07:32:07,24497.3
230,c-NIGER-508,NIGER-36,3,2018-04-24 10:49:01,2018-04-24 10:54:57,40135.24
231,c-NIGER-508,NIGER-39,0,2018-04-26 04:32:46,2018-04-26 04:37:20,20954.47
232,c-NIGER-508,NIGER-15,0,2018-04-28 03:45:56,2018-04-28 03:51:55,43758.54
233,c-NIGER-508,EXT-2,0,2018-04-28 14:12:53,2018-04-28 14:16:19,19540.07
234,c-NIGER-508,NIGER-17,0,2018-04-29 21:02:52,2018-04-29 21:09:02,15262.38
235,c-NIGER-508,NIGER-17,3,2018-04-30 04:33:48,2018-04-30 04:36:20,8491.89
236,c-NIGER-508,NIGER-36,1,2018-04-30 08:22:45,2018-04-30 08:27:59,12110.47
237,c-NIGER-508,NIGER-35,0,2018-04-30 21:20:46,2018-04-30 21:27:59,18589.09
239,c-NIGER-509,NIGER-38,0,2018-04-02 12:08:46,2018-04-02 12:14:02,21729.3
240,c-NIGER-509,NIGER-17,0,2018-04-10 01:24:05,2018-04-10 01:28:14,39139.4
241,c-NIGER-509,NIGER-15,0,2018-04-11 21:03:54,2018-04-11 21:08:27,18891.38
242,c-NIGER-509,NIGER-36,3,2018-04-13 23:44:39,2018-04-13 23:49:00,25887.04
243,c-NIGER-509,EXT-4,0,2018-04-14 06:14:15,2018-04-14 06:19:57,37711.39
244,c-NIGER-509,NIGER-36,1,2018-04-18 16:29:33,2018-04-18 16:35:45,7895.38
245,c-NIGER-509,EXT-4,0,2018-04-19 15:32:38,2018-04-19 15:34:15,11673.68
246,c-NIGER-509,NIGER-35,0,2018-04-21 16:48:42,2018-04-21 16:53:34,28647.89
247,c-NIGER-509,NIGER-36,3,2018-04-24 13:40:41,2018-04-24 13:46:34,28178.06
248,c-NIGER-509,NIGER-15,0,2018-04-25 06:27:53,2018-04-25 06:31:06,13792.47
249,c-NIGER-509,NIGER-35,1,2018-04-25 17:11:56,2018-04-25 17:15:50,15983.36
250,c-NIGER-510,NIGER-22,3,2018-04-03 08:48:52,2018-04-03 08:53:20,38507.92
251,c-NIGER-510,NIGER-36,0,2018-04-07 13:45:07,2018-04-07 13:49:49,38760.12
252,c-NIGER-510,EXT-4,2,2018-04-12 21:21:40,2018-04-12 21:25:42,0.0
253,c-NIGER-510,NIGER-20,0,2018-04-16 03:22:58,2018-04-16 03:28:29,42265.97
254,c-NIGER-510,NIGER-15,3,2018-04-16 14:47:40,2018-04-16 14:54:01,16429.74
255,c-NIGER-510,NIGER-39,2,2018-04-23 07:35:16,2018-04-23 07:38:06,0.0
256,c-NIGER-510,EXT-4,0,2018-04-23 16:33:56,2018-04-23 16:37:24,10618.98
257,c-NIGER-510,NIGER-39,3,2018-04-24 10:19:23,2018-04-24 10:23:09,19572.32
258,c-NIGER-510,EXT-2,0,2018-04-30 17:04:22,2018-04-30 17:10:54,25435.35
259,c-NIGER-511,NIGER-15,3,2018-04-01 09:51:25,2018-04-01 09:57:31,16718.8
260,c-NIGER-511,NIGER-36,0,2018-04-01 15:56:21,2018-04-01 15:59:43,2758.43
261,c-NIGER-511,NIGER-20,2,2018-04-03 20:50:11,2018-04-03 20:54:18,0.0
262,c-NIGER-511,NIGER-38,0,2018-04-05 14:36:43,2018-04-05 14:38:29,38399.65
263,c-NIGER-511,NIGER-17,1,2018-04-08 13:05:15,2018-04-08 13:12:20,8384.04
264,c-NIGER-511,NIGER-39,0,2018-04-16 03:28:16,2018-04-16 03:32:40,22598.24
265,c-NIGER-511,NIGER-39,0,2018-04-16 17:15:22,2018-04-16 17:19:24,18395.72
266,c-NIGER-511,NIGER-35,0,2018-04-18 05:23:52,2018-04-18 05:30:09,42560.68
267,c-NIGER-511,NIGER-36,0,2018-04-18 09:18:11,2018-04-18 09:22:48,29611.93
268,c-NIGER-511,NIGER-38,1,2018-04-22 07:10:53,2018-04-22 07:18:03,4419.31
269,c-NIGER-511,NIGER-39,0,2018-04-25 20:30:24,2018-04-25 20:38:08,52153.95
270,c-NIGER-511,NIGER-39,0,2018-04-26 07:30:57,2018-04-26 07:37:51,23162.88
271,c-NIGER-511,NIGER-17,0,2018-04-27 01:08:54,2018-04-27 01:12:48,14456.07
272,c-NIGER-511,EXT-2,0,2018-04-29 19:12:37,2018-04-29 19:16:01,26148.95
273,c-NIGER-511,NIGER-20,3,2018-04-30 01:00:04,2018-04-30 01:04:55,8173.49
274,c-NIGER-511,NIGER-35,1,2018-04-30 08:55:21,2018-04-30 09:00:32,17214.74
275,c-NIGER-512,NIGER-38,0,2018-04-02 23:32:09,2018-04-02 23:36:44,39202.8
276,c-NIGER-512,NIGER-22,0,2018-04-06 12:05:05,2018-04-06 12:08:47,34736.44
277,c-NIGER-512,EXT-4,2,2018-04-13 01:38:00,2018-04-13 01:44:22,0.0
278,c-NIGER-512,NIGER-17,2,2018-04-15 06:37:49,2018-04-15 06:44:07,0.0
