transaction_id,number_id,ATM_id,transaction_type,transaction_start,transaction_end,transaction_amount
7088,c-NIGER-850,EXT-2,0,2018-04-01 00:21:16,2018-04-01 00:28:45,988.92
5097,c-NIGER-760,NIGER-22,0,2018-04-01 00:24:02,2018-04-01 00:29:34,42441.37
18449,c-NIGER-1417,EXT-0,0,2018-04-01 00:31:43,,
7950,c-NIGER-893,NIGER-39,0,2018-04-01 00:31:43,,
6634,c-NIGER-830,NIGER-35,3,2018-04-01 00:24:42,2018-04-01 00:31:46,3123.42
14883,c-NIGER-1251,NIGER-12,3,2018-04-01 00:31:59,,
6472,c-NIGER-823,NIGER-22,3,2018-04-01 00:32:06,,
8435,c-NIGER-916,NIGER-15,0,2018-04-01 00:28:11,2018-04-01 00:36:00,32518.58
7950,c-NIGER-893,NIGER-39,0,2018-04-01 00:31:43,2018-04-01 00:36:10,2227.13
18449,c-NIGER-1417,EXT-0,0,2018-04-01 00:31:43,2018-04-01 00:36:10,38733.92
2115,c-NIGER-606,NIGER-35,3,2018-04-01 00:37:23,,
12172,c-NIGER-1113,NIGER-40,0,2018-04-01 00:37:23,,
14883,c-NIGER-1251,NIGER-12,3,2018-04-01 00:31:59,2018-04-01 00:37:36,24117.54
15339,c-NIGER-1278,NIGER-21,3,2018-04-01 00:40:11,,
6472,c-NIGER-823,NIGER-22,3,2018-04-01 00:32:06,2018-04-01 00:40:14,24480.48
5224,c-NIGER-766,NIGER-20,1,2018-04-01 00:40:30,,
19488,c-NIGER-1469,EXT-0,2,2018-04-01 00:42:16,,
2115,c-NIGER-606,NIGER-35,3,2018-04-01 00:37:23,2018-04-01 00:42:28,8741.24
12172,c-NIGER-1113,NIGER-40,0,2018-04-01 00:37:23,2018-04-01 00:42:28,8978.14
5224,c-NIGER-766,NIGER-20,1,2018-04-01 00:40:30,2018-04-01 00:43:34,12849.49
13319,c-NIGER-1172,NIGER-21,0,2018-04-01 00:43:34,,
8604,c-NIGER-925,NIGER-17,1,2018-04-01 00:44:44,,
19136,c-NIGER-1450,NIGER-12,0,2018-04-01 00:44:44,,
15339,c-NIGER-1278,NIGER-21,3,2018-04-01 00:40:11,2018-04-01 00:44:48,34157.97
16851,c-NIGER-1346,NIGER-8,3,2018-04-01 00:45:17,,
20020,c-NIGER-1498,NIGER-21,0,2018-04-01 00:45:50,,
19488,c-NIGER-1469,EXT-0,2,2018-04-01 00:42:16,2018-04-01 00:46:14,0.0
13319,c-NIGER-1172,NIGER-21,0,2018-04-01 00:43:34,2018-04-01 00:47:34,15322.23
16851,c-NIGER-1346,NIGER-8,3,2018-04-01 00:45:17,2018-04-01 00:51:46,45020.01
8604,c-NIGER-925,NIGER-17,1,2018-04-01 00:44:44,2018-04-01 00:52:21,10196.12
9800,c-NIGER-992,NIGER-20,1,2018-04-01 00:52:44,,
20020,c-NIGER-1498,NIGER-21,0,2018-04-01 00:45:50,2018-04-01 00:53:48,4726.91
19136,c-NIGER-1450,NIGER-12,0,2018-04-01 00:44:44,2018-04-01 00:53:49,58669.07
8559,c-NIGER-923,EXT-4,2,2018-04-01 00:55:43,,
9800,c-NIGER-992,NIGER-20,1,2018-04-01 00:52:44,2018-04-01 00:58:40,16089.77
11553,c-NIGER-1082,NIGER-42,0,2018-04-01 00:59:04,,
8559,c-NIGER-923,EXT-4,2,2018-04-01 00:55:43,2018-04-01 01:03:25,0.0
11553,c-NIGER-1082,NIGER-42,0,2018-04-01 00:59:04,2018-04-01 01:04:15,23913.95
652,c-NIGER-534,NIGER-15,0,2018-04-01 01:07:10,,
19716,c-NIGER-1482,NIGER-12,0,2018-04-01 01:13:37,,
652,c-NIGER-534,NIGER-15,0,2018-04-01 01:07:10,2018-04-01 01:14:32,64584.9
8985,c-NIGER-945,NIGER-22,0,2018-04-01 01:14:37,,
8985,c-NIGER-945,NIGER-22,0,2018-04-01 01:14:37,2018-04-01 01:15:11,14757.58
9277,c-NIGER-963,NIGER-36,0,2018-04-01 01:15:15,,
758,c-NIGER-539,NIGER-39,0,2018-04-01 01:15:37,,
6160,c-NIGER-811,NIGER-39,3,2018-04-01 01:16:05,,
9277,c-NIGER-963,NIGER-36,0,2018-04-01 01:15:15,2018-04-01 01:17:09,43796.68
10816,c-NIGER-1045,EXT-0,2,2018-04-01 01:17:51,,
19716,c-NIGER-1482,NIGER-12,0,2018-04-01 01:13:37,2018-04-01 01:18:12,26536.84
11171,c-NIGER-1062,NIGER-8,1,2018-04-01 01:18:39,,
19756,c-NIGER-1485,NIGER-12,0,2018-04-01 01:19:02,,
6160,c-NIGER-811,NIGER-39,3,2018-04-01 01:16:05,2018-04-01 01:19:59,16161.35
10816,c-NIGER-1045,EXT-0,2,2018-04-01 01:17:51,2018-04-01 01:21:38,0.0
758,c-NIGER-539,NIGER-39,0,2018-04-01 01:15:37,2018-04-01 01:24:18,42782.96
11171,c-NIGER-1062,NIGER-8,1,2018-04-01 01:18:39,2018-04-01 01:24:30,1064.65
19756,c-NIGER-1485,NIGER-12,0,2018-04-01 01:19:02,2018-04-01 01:27:07,55047.17
1520,c-NIGER-578,NIGER-38,1,2018-04-01 01:27:11,,
1520,c-NIGER-578,NIGER-38,1,2018-04-01 01:27:11,2018-04-01 01:30:27,7667.57
10567,c-NIGER-1033,NIGER-2,0,2018-04-01 01:30:38,,
605,c-NIGER-531,NIGER-39,0,2018-04-01 01:30:38,,
9444,c-NIGER-972,EXT-2,3,2018-04-01 01:31:12,,
14794,c-NIGER-1246,NIGER-21,3,2018-04-01 01:32:15,,
9444,c-NIGER-972,EXT-2,3,2018-04-01 01:31:12,2018-04-01 01:35:20,59881.79
10567,c-NIGER-1033,NIGER-2,0,2018-04-01 01:30:38,2018-04-01 01:35:35,11577.71
605,c-NIGER-531,NIGER-39,0,2018-04-01 01:30:38,2018-04-01 01:35:48,20853.63
8085,c-NIGER-897,NIGER-17,2,2018-04-01 01:36:28,,
14794,c-NIGER-1246,NIGER-21,3,2018-04-01 01:32:15,2018-04-01 01:37:11,660.23
15213,c-NIGER-1271,NIGER-12,2,2018-04-01 01:40:42,,
18351,c-NIGER-1412,NIGER-40,3,2018-04-01 01:40:51,,
1356,c-NIGER-569,NIGER-39,3,2018-04-01 01:40:52,,
8085,c-NIGER-897,NIGER-17,2,2018-04-01 01:36:28,2018-04-01 01:43:20,0.0
9480,c-NIGER-974,NIGER-39,0,2018-04-01 01:44:04,,
18126,c-NIGER-1403,EXT-0,3,2018-04-01 01:45:12,,
15213,c-NIGER-1271,NIGER-12,2,2018-04-01 01:40:42,2018-04-01 01:45:21,0.0
1356,c-NIGER-569,NIGER-39,3,2018-04-01 01:40:52,2018-04-01 01:45:54,39808.73
5241,c-NIGER-767,EXT-4,2,2018-04-01 01:47:02,,
18351,c-NIGER-1412,NIGER-40,3,2018-04-01 01:40:51,2018-04-01 01:47:31,18089.29
9480,c-NIGER-974,NIGER-39,0,2018-04-01 01:44:04,2018-04-01 01:49:57,10964.26
18126,c-NIGER-1403,EXT-0,3,2018-04-01 01:45:12,2018-04-01 01:51:48,15465.35
3710,c-NIGER-688,NIGER-38,0,2018-04-01 01:52:02,,
5241,c-NIGER-767,EXT-4,2,2018-04-01 01:47:02,2018-04-01 01:53:17,0.0
10923,c-NIGER-1049,NIGER-21,0,2018-04-01 01:55:27,,
19229,c-NIGER-1454,NIGER-21,3,2018-04-01 01:55:30,,
15160,c-NIGER-1267,NIGER-21,0,2018-04-01 01:55:49,,
3710,c-NIGER-688,NIGER-38,0,2018-04-01 01:52:02,2018-04-01 01:57:46,39138.15
19229,c-NIGER-1454,NIGER-21,3,2018-04-01 01:55:30,2018-04-01 01:59:53,32919.04
10923,c-NIGER-1049,NIGER-21,0,2018-04-01 01:55:27,2018-04-01 02:00:15,14727.64
15160,c-NIGER-1267,NIGER-21,0,2018-04-01 01:55:49,2018-04-01 02:00:41,17106.49
1456,c-NIGER-575,NIGER-17,0,2018-04-01 02:05:47,,
11452,c-NIGER-1077,NIGER-40,3,2018-04-01 02:05:47,,
14430,c-NIGER-1227,NIGER-21,0,2018-04-01 02:09:18,,
14430,c-NIGER-1227,NIGER-21,0,2018-04-01 02:09:18,2018-04-01 02:10:08,59515.18
11452,c-NIGER-1077,NIGER-40,3,2018-04-01 02:05:47,2018-04-01 02:11:07,18971.35
710,c-NIGER-537,NIGER-17,0,2018-04-01 02:11:22,,
1456,c-NIGER-575,NIGER-17,0,2018-04-01 02:05:47,2018-04-01 02:12:00,43394.22
12250,c-NIGER-1117,NIGER-2,0,2018-04-01 02:12:17,,
486,c-NIGER-524,NIGER-20,1,2018-04-01 02:13:29,,
3267,c-NIGER-662,NIGER-22,0,2018-04-01 02:13:33,,
710,c-NIGER-537,NIGER-17,0,2018-04-01 02:11:22,2018-04-01 02:14:12,6661.0
13004,c-NIGER-1153,NIGER-21,0,2018-04-01 02:15:37,,
5057,c-NIGER-758,EXT-2,0,2018-04-01 02:15:54,,
18292,c-NIGER-1410,EXT-0,0,2018-04-01 02:16:29,,
14536,c-NIGER-1232,NIGER-40,0,2018-04-01 02:16:39,,
486,c-NIGER-524,NIGER-20,1,2018-04-01 02:13:29,2018-04-01 02:18:00,11415.51
5057,c-NIGER-758,EXT-2,0,2018-04-01 02:15:54,2018-04-01 02:18:01,52015.38
12250,c-NIGER-1117,NIGER-2,0,2018-04-01 02:12:17,2018-04-01 02:18:30,42657.32
3267,c-NIGER-662,NIGER-22,0,2018-04-01 02:13:33,2018-04-01 02:20:53,3281.0
18292,c-NIGER-1410,EXT-0,0,2018-04-01 02:16:29,2018-04-01 02:21:04,33586.52
13004,c-NIGER-1153,NIGER-21,0,2018-04-01 02:15:37,2018-04-01 02:21:39,41347.93
1571,c-NIGER-579,NIGER-38,0,2018-04-01 02:24:49,,
14536,c-NIGER-1232,NIGER-40,0,2018-04-01 02:16:39,2018-04-01 02:26:24,38667.13
1571,c-NIGER-579,NIGER-38,0,2018-04-01 02:24:49,2018-04-01 02:30:21,25553.88
13419,c-NIGER-1176,NIGER-21,0,2018-04-01 02:31:05,,
13419,c-NIGER-1176,NIGER-21,0,2018-04-01 02:31:05,2018-04-01 02:33:03,38807.44
19524,c-NIGER-1471,NIGER-2,0,2018-04-01 02:33:52,,
9304,c-NIGER-965,NIGER-36,0,2018-04-01 02:36:18,,
17659,c-NIGER-1383,NIGER-2,0,2018-04-01 02:36:35,,
13740,c-NIGER-1190,NIGER-8,3,2018-04-01 02:37:28,,
7236,c-NIGER-858,NIGER-22,3,2018-04-01 02:37:32,,
14137,c-NIGER-1211,NIGER-8,0,2018-04-01 02:37:49,,
19524,c-NIGER-1471,NIGER-2,0,2018-04-01 02:33:52,2018-04-01 02:38:39,18900.53
17659,c-NIGER-1383,NIGER-2,0,2018-04-01 02:36:35,2018-04-01 02:40:46,53194.17
9304,c-NIGER-965,NIGER-36,0,2018-04-01 02:36:18,2018-04-01 02:43:14,33181.83
13740,c-NIGER-1190,NIGER-8,3,2018-04-01 02:37:28,2018-04-01 02:44:01,38132.25
7236,c-NIGER-858,NIGER-22,3,2018-04-01 02:37:32,2018-04-01 02:44:09,5144.5
14137,c-NIGER-1211,NIGER-8,0,2018-04-01 02:37:49,2018-04-01 02:44:40,41377.75
3843,c-NIGER-694,NIGER-35,0,2018-04-01 02:44:43,,
3843,c-NIGER-694,NIGER-35,0,2018-04-01 02:44:43,2018-04-01 02:48:48,4703.06
16481,c-NIGER-1329,NIGER-8,2,2018-04-01 02:49:19,,
5431,c-NIGER-774,EXT-2,0,2018-04-01 02:50:51,,
16172,c-NIGER-1315,NIGER-42,3,2018-04-01 02:51:22,,
17264,c-NIGER-1368,NIGER-8,3,2018-04-01 02:52:07,,
17264,c-NIGER-1368,NIGER-8,3,2018-04-01 02:52:07,2018-04-01 02:52:29,25506.03
16172,c-NIGER-1315,NIGER-42,3,2018-04-01 02:51:22,2018-04-01 02:54:04,7399.4
5431,c-NIGER-774,EXT-2,0,2018-04-01 02:50:51,2018-04-01 02:55:34,43800.46
16481,c-NIGER-1329,NIGER-8,2,2018-04-01 02:49:19,2018-04-01 02:55:51,0.0
10536,c-NIGER-1031,NIGER-2,0,2018-04-01 02:57:47,,
576,c-NIGER-529,EXT-4,2,2018-04-01 02:57:47,,
4725,c-NIGER-744,EXT-4,2,2018-04-01 02:59:30,,
17414,c-NIGER-1374,EXT-0,0,2018-04-01 03:01:13,,
10536,c-NIGER-1031,NIGER-2,0,2018-04-01 02:57:47,2018-04-01 03:04:03,15166.24
576,c-NIGER-529,EXT-4,2,2018-04-01 02:57:47,2018-04-01 03:04:03,0.0
4725,c-NIGER-744,EXT-4,2,2018-04-01 02:59:30,2018-04-01 03:04:42,0.0
7006,c-NIGER-846,NIGER-15,0,2018-04-01 03:04:44,,
17974,c-NIGER-1398,NIGER-12,2,2018-04-01 03:04:56,,
7524,c-NIGER-873,NIGER-15,3,2018-04-01 03:04:56,,
17414,c-NIGER-1374,EXT-0,0,2018-04-01 03:01:13,2018-04-01 03:05:42,66766.12
19806,c-NIGER-1487,NIGER-21,3,2018-04-01 03:06:11,,
7524,c-NIGER-873,NIGER-15,3,2018-04-01 03:04:56,2018-04-01 03:10:01,9135.58
17974,c-NIGER-1398,NIGER-12,2,2018-04-01 03:04:56,2018-04-01 03:10:01,0.0
19806,c-NIGER-1487,NIGER-21,3,2018-04-01 03:06:11,2018-04-01 03:11:53,28202.09
7434,c-NIGER-867,NIGER-39,1,2018-04-01 03:11:58,,
7006,c-NIGER-846,NIGER-15,0,2018-04-01 03:04:44,2018-04-01 03:12:14,4652.38
4836,c-NIGER-750,EXT-2,3,2018-04-01 03:12:59,,
13041,c-NIGER-1156,EXT-0,0,2018-04-01 03:15:27,,
20132,c-NIGER-1374,NIGER-3,0,2018-04-01 03:17:45,,
20132,c-NIGER-1374,NIGER-3,0,2018-04-01 03:17:45,2018-04-01 03:17:50,133532.24
13041,c-NIGER-1156,EXT-0,0,2018-04-01 03:15:27,2018-04-01 03:19:08,24625.04
4836,c-NIGER-750,EXT-2,3,2018-04-01 03:12:59,2018-04-01 03:19:18,2236.92
7434,c-NIGER-867,NIGER-39,1,2018-04-01 03:11:58,2018-04-01 03:19:39,10362.43
14255,c-NIGER-1216,NIGER-8,3,2018-04-01 03:22:33,,
14255,c-NIGER-1216,NIGER-8,3,2018-04-01 03:22:33,2018-04-01 03:23:33,31423.78
7193,c-NIGER-855,EXT-4,3,2018-04-01 03:23:51,,
7928,c-NIGER-892,NIGER-36,0,2018-04-01 03:24:40,,
7061,c-NIGER-849,NIGER-35,0,2018-04-01 03:29:39,,
17464,c-NIGER-1375,NIGER-12,3,2018-04-01 03:29:39,,
9693,c-NIGER-986,NIGER-22,3,2018-04-01 03:29:39,,
7193,c-NIGER-855,EXT-4,3,2018-04-01 03:23:51,2018-04-01 03:29:56,35020.22
7928,c-NIGER-892,NIGER-36,0,2018-04-01 03:24:40,2018-04-01 03:30:06,47700.8
9693,c-NIGER-986,NIGER-22,3,2018-04-01 03:29:39,2018-04-01 03:31:42,23854.59
11229,c-NIGER-1064,NIGER-21,3,2018-04-01 03:31:58,,
7061,c-NIGER-849,NIGER-35,0,2018-04-01 03:29:39,2018-04-01 03:34:48,12454.23
17464,c-NIGER-1375,NIGER-12,3,2018-04-01 03:29:39,2018-04-01 03:34:48,27604.27
18695,c-NIGER-1428,NIGER-8,0,2018-04-01 03:34:50,,
19078,c-NIGER-1448,NIGER-8,0,2018-04-01 03:35:16,,
6350,c-NIGER-818,NIGER-39,1,2018-04-01 03:35:57,,
11229,c-NIGER-1064,NIGER-21,3,2018-04-01 03:31:58,2018-04-01 03:37:07,23416.71
125,c-NIGER-505,NIGER-36,0,2018-04-01 03:37:49,,
19078,c-NIGER-1448,NIGER-8,0,2018-04-01 03:35:16,2018-04-01 03:38:41,20684.56
14810,c-NIGER-1247,NIGER-12,3,2018-04-01 03:39:00,,
17039,c-NIGER-1356,NIGER-2,1,2018-04-01 03:40:47,,
6657,c-NIGER-831,EXT-4,0,2018-04-01 03:40:47,,
18695,c-NIGER-1428,NIGER-8,0,2018-04-01 03:34:50,2018-04-01 03:41:57,50102.21
11880,c-NIGER-1100,NIGER-12,3,2018-04-01 03:42:43,,
14810,c-NIGER-1247,NIGER-12,3,2018-04-01 03:39:00,2018-04-01 03:42:47,40304.58
6350,c-NIGER-818,NIGER-39,1,2018-04-01 03:35:57,2018-04-01 03:43:24,1934.97
16044,c-NIGER-1310,NIGER-12,0,2018-04-01 03:44:04,,
125,c-NIGER-505,NIGER-36,0,2018-04-01 03:37:49,2018-04-01 03:44:55,50980.21
6657,c-NIGER-831,EXT-4,0,2018-04-01 03:40:47,2018-04-01 03:45:53,41076.35
17039,c-NIGER-1356,NIGER-2,1,2018-04-01 03:40:47,2018-04-01 03:45:53,2213.74
19255,c-NIGER-1455,NIGER-12,0,2018-04-01 03:46:39,,
8701,c-NIGER-929,NIGER-36,3,2018-04-01 03:46:39,,
11880,c-NIGER-1100,NIGER-12,3,2018-04-01 03:42:43,2018-04-01 03:46:57,37196.68
12628,c-NIGER-1137,EXT-0,3,2018-04-01 03:48:01,,
15072,c-NIGER-1263,NIGER-40,3,2018-04-01 03:48:35,,
16044,c-NIGER-1310,NIGER-12,0,2018-04-01 03:44:04,2018-04-01 03:49:49,17459.7
17215,c-NIGER-1366,NIGER-40,3,2018-04-01 03:50:33,,
6809,c-NIGER-838,NIGER-15,0,2018-04-01 03:50:33,,
15020,c-NIGER-1260,NIGER-2,2,2018-04-01 03:50:36,,
4775,c-NIGER-748,NIGER-15,0,2018-04-01 03:50:36,,
4404,c-NIGER-725,NIGER-22,1,2018-04-01 03:50:46,,
19255,c-NIGER-1455,NIGER-12,0,2018-04-01 03:46:39,2018-04-01 03:51:04,19975.1
12628,c-NIGER-1137,EXT-0,3,2018-04-01 03:48:01,2018-04-01 03:51:29,10851.16
15072,c-NIGER-1263,NIGER-40,3,2018-04-01 03:48:35,2018-04-01 03:51:59,56403.3
6794,c-NIGER-837,NIGER-15,0,2018-04-01 03:52:02,,
8701,c-NIGER-929,NIGER-36,3,2018-04-01 03:46:39,2018-04-01 03:52:17,39874.58
4404,c-NIGER-725,NIGER-22,1,2018-04-01 03:50:46,2018-04-01 03:53:21,19509.36
665,c-NIGER-535,EXT-2,0,2018-04-01 03:53:45,,
6809,c-NIGER-838,NIGER-15,0,2018-04-01 03:50:33,2018-04-01 03:53:46,22500.59
17215,c-NIGER-1366,NIGER-40,3,2018-04-01 03:50:33,2018-04-01 03:53:46,25103.86
15820,c-NIGER-1299,NIGER-2,3,2018-04-01 03:54:27,,
15020,c-NIGER-1260,NIGER-2,2,2018-04-01 03:50:36,2018-04-01 03:54:46,0.0
4775,c-NIGER-748,NIGER-15,0,2018-04-01 03:50:36,2018-04-01 03:54:46,28989.78
3433,c-NIGER-670,NIGER-15,3,2018-04-01 03:54:47,,
13600,c-NIGER-1185,NIGER-8,1,2018-04-01 03:54:47,,
12703,c-NIGER-1140,NIGER-12,0,2018-04-01 03:55:51,,
3935,c-NIGER-700,NIGER-38,0,2018-04-01 03:56:07,,
6213,c-NIGER-813,EXT-4,0,2018-04-01 03:56:40,,
3085,c-NIGER-653,NIGER-35,0,2018-04-01 03:56:46,,
6794,c-NIGER-837,NIGER-15,0,2018-04-01 03:52:02,2018-04-01 03:56:48,42714.98
3935,c-NIGER-700,NIGER-38,0,2018-04-01 03:56:07,2018-04-01 03:58:05,22995.19
13600,c-NIGER-1185,NIGER-8,1,2018-04-01 03:54:47,2018-04-01 03:58:18,11704.35
15820,c-NIGER-1299,NIGER-2,3,2018-04-01 03:54:27,2018-04-01 03:58:43,23290.11
665,c-NIGER-535,EXT-2,0,2018-04-01 03:53:45,2018-04-01 03:59:08,741.42
6213,c-NIGER-813,EXT-4,0,2018-04-01 03:56:40,2018-04-01 03:59:49,42439.52
3085,c-NIGER-653,NIGER-35,0,2018-04-01 03:56:46,2018-04-01 04:00:50,18678.23
12703,c-NIGER-1140,NIGER-12,0,2018-04-01 03:55:51,2018-04-01 04:02:15,12438.96
10749,c-NIGER-1042,EXT-0,0,2018-04-01 04:02:34,,
788,c-NIGER-541,EXT-4,1,2018-04-01 04:02:34,,
3433,c-NIGER-670,NIGER-15,3,2018-04-01 03:54:47,2018-04-01 04:03:26,29637.16
788,c-NIGER-541,EXT-4,1,2018-04-01 04:02:34,2018-04-01 04:05:21,12494.9
14569,c-NIGER-1234,NIGER-42,0,2018-04-01 04:05:38,,
10749,c-NIGER-1042,EXT-0,0,2018-04-01 04:02:34,2018-04-01 04:08:32,55532.42
14569,c-NIGER-1234,NIGER-42,0,2018-04-01 04:05:38,2018-04-01 04:10:10,11520.74
7951,c-NIGER-893,NIGER-20,0,2018-04-01 04:11:01,,
18450,c-NIGER-1417,NIGER-2,3,2018-04-01 04:11:01,,
13741,c-NIGER-1190,NIGER-8,0,2018-04-01 04:11:09,,
14401,c-NIGER-1225,NIGER-12,3,2018-04-01 04:11:45,,
18450,c-NIGER-1417,NIGER-2,3,2018-04-01 04:11:01,2018-04-01 04:14:27,37608.65
7951,c-NIGER-893,NIGER-20,0,2018-04-01 04:11:01,2018-04-01 04:14:27,2358.13
11783,c-NIGER-1096,NIGER-42,0,2018-04-01 04:16:43,,
13741,c-NIGER-1190,NIGER-8,0,2018-04-01 04:11:09,2018-04-01 04:16:45,34953.6
14401,c-NIGER-1225,NIGER-12,3,2018-04-01 04:11:45,2018-04-01 04:17:29,24682.74
11264,c-NIGER-1066,EXT-0,3,2018-04-01 04:17:37,,
5179,c-NIGER-764,NIGER-20,0,2018-04-01 04:17:39,,
15452,c-NIGER-1284,NIGER-21,3,2018-04-01 04:17:39,,
14106,c-NIGER-1209,NIGER-8,0,2018-04-01 04:19:39,,
11783,c-NIGER-1096,NIGER-42,0,2018-04-01 04:16:43,2018-04-01 04:19:45,46365.36
15452,c-NIGER-1284,NIGER-21,3,2018-04-01 04:17:39,2018-04-01 04:20:47,11298.96
5179,c-NIGER-764,NIGER-20,0,2018-04-01 04:17:39,2018-04-01 04:20:47,33861.13
564,c-NIGER-528,NIGER-38,2,2018-04-01 04:23:35,,
11264,c-NIGER-1066,EXT-0,3,2018-04-01 04:17:37,2018-04-01 04:24:11,50427.76
10436,c-NIGER-1024,NIGER-2,3,2018-04-01 04:24:56,,
14106,c-NIGER-1209,NIGER-8,0,2018-04-01 04:19:39,2018-04-01 04:25:46,30200.34
2641,c-NIGER-633,NIGER-15,0,2018-04-01 04:28:00,,
564,c-NIGER-528,NIGER-38,2,2018-04-01 04:23:35,2018-04-01 04:29:02,0.0
10436,c-NIGER-1024,NIGER-2,3,2018-04-01 04:24:56,2018-04-01 04:29:27,9264.99
8285,c-NIGER-909,EXT-4,0,2018-04-01 04:29:52,,
20099,c-NIGER-1263,NIGER-18,0,2018-04-01 04:30:42,,
20099,c-NIGER-1263,NIGER-18,0,2018-04-01 04:30:42,2018-04-01 04:30:47,112806.6
14217,c-NIGER-1215,NIGER-21,3,2018-04-01 04:31:35,,
9724,c-NIGER-988,NIGER-20,1,2018-04-01 04:32:50,,
2641,c-NIGER-633,NIGER-15,0,2018-04-01 04:28:00,2018-04-01 04:33:32,8666.34
8285,c-NIGER-909,EXT-4,0,2018-04-01 04:29:52,2018-04-01 04:33:41,60334.27
3017,c-NIGER-651,EXT-4,0,2018-04-01 04:34:06,,
5204,c-NIGER-765,NIGER-35,3,2018-04-01 04:34:32,,
14217,c-NIGER-1215,NIGER-21,3,2018-04-01 04:31:35,2018-04-01 04:36:13,37118.46
3017,c-NIGER-651,EXT-4,0,2018-04-01 04:34:06,2018-04-01 04:39:50,25214.1
5204,c-NIGER-765,NIGER-35,3,2018-04-01 04:34:32,2018-04-01 04:39:52,27798.97
9724,c-NIGER-988,NIGER-20,1,2018-04-01 04:32:50,2018-04-01 04:40:00,14830.28
20087,c-NIGER-1190,NIGER-25,1,2018-04-01 04:41:04,,
20087,c-NIGER-1190,NIGER-25,1,2018-04-01 04:41:04,2018-04-01 04:41:09,69907.2
6905,c-NIGER-841,NIGER-38,0,2018-04-01 04:42:41,,
6905,c-NIGER-841,NIGER-38,0,2018-04-01 04:42:41,2018-04-01 04:47:40,11488.68
18067,c-NIGER-1401,NIGER-2,0,2018-04-01 04:48:16,,
5098,c-NIGER-760,EXT-2,0,2018-04-01 04:49:52,,
18067,c-NIGER-1401,NIGER-2,0,2018-04-01 04:48:16,2018-04-01 04:51:02,30470.29
16134,c-NIGER-1314,NIGER-12,0,2018-04-01 04:52:12,,
4064,c-NIGER-706,NIGER-22,0,2018-04-01 04:52:26,,
5098,c-NIGER-760,EXT-2,0,2018-04-01 04:49:52,2018-04-01 04:54:27,28945.22
16134,c-NIGER-1314,NIGER-12,0,2018-04-01 04:52:12,2018-04-01 04:56:15,10574.31
4064,c-NIGER-706,NIGER-22,0,2018-04-01 04:52:26,2018-04-01 04:57:44,17402.13
17132,c-NIGER-1361,NIGER-12,0,2018-04-01 04:59:12,,
18239,c-NIGER-1408,NIGER-40,0,2018-04-01 04:59:41,,
18239,c-NIGER-1408,NIGER-40,0,2018-04-01 04:59:41,2018-04-01 05:01:39,4271.92
18696,c-NIGER-1428,NIGER-40,1,2018-04-01 05:01:40,,
17132,c-NIGER-1361,NIGER-12,0,2018-04-01 04:59:12,2018-04-01 05:05:57,37541.67
