transaction_id,number_id,ATM_id,transaction_type,transaction_start,transaction_end,transaction_amount
7669,c-NIGER-1375,NIGER-16,0,2018-04-06 12:38:08,2018-04-06 12:38:13,52868.8
7717,c-NIGER-1376,NIGER-22,1,2018-04-19 03:21:02,2018-04-19 03:21:07,112.32
7770,c-NIGER-1378,NIGER-24,2,2018-04-24 10:41:09,2018-04-24 10:41:14,0.0
7877,c-NIGER-1384,NIGER-44,3,2018-04-22 09:45:00,2018-04-22 09:45:05,123092.38
7980,c-NIGER-1389,NIGER-24,0,2018-04-23 21:11:34,2018-04-23 21:11:39,72014.82
8146,c-NIGER-1397,EXT-1,0,2018-04-18 06:10:53,2018-04-18 06:10:58,71344.5
8240,c-NIGER-1400,NIGER-20,0,2018-04-15 08:16:03,2018-04-15 08:16:08,154896.82
8273,c-NIGER-1401,NIGER-28,2,2018-04-07 11:11:21,2018-04-07 11:11:26,13446.38
8301,c-NIGER-1402,NIGER-44,3,2018-04-07 23:52:48,2018-04-07 23:52:53,21865.1
8357,c-NIGER-1404,NIGER-24,2,2018-04-01 12:04:54,2018-04-01 12:04:59,112472.46
8456,c-NIGER-1408,NIGER-30,0,2018-04-28 05:15:22,2018-04-28 05:15:27,0.0
8499,c-NIGER-1410,NIGER-7,3,2018-04-19 20:39:33,2018-04-19 20:39:38,61565.88
8530,c-NIGER-1411,NIGER-37,1,2018-04-02 07:50:48,2018-04-02 07:50:53,21400.0
8629,c-NIGER-1416,NIGER-28,3,2018-04-29 05:48:14,2018-04-29 05:48:19,20208.62
8688,c-NIGER-1417,NIGER-41,2,2018-04-19 04:36:13,2018-04-19 04:36:18,93827.68
8717,c-NIGER-1418,NIGER-35,1,2018-04-18 22:21:16,2018-04-18 22:21:21,39534.52
8762,c-NIGER-1420,NIGER-31,1,2018-04-16 20:17:55,2018-04-16 20:18:00,0.0
8879,c-NIGER-1427,NIGER-16,2,2018-04-29 22:20:25,2018-04-29 22:20:30,32972.92
8906,c-NIGER-1428,NIGER-17,2,2018-04-20 06:29:03,2018-04-20 06:29:08,0.0
9078,c-NIGER-1438,NIGER-14,3,2018-04-05 14:53:41,2018-04-05 14:53:46,46077.5
9217,c-NIGER-1445,NIGER-41,3,2018-04-02 06:07:57,2018-04-02 06:08:02,53288.54
9256,c-NIGER-1446,EXT-1,2,2018-04-24 10:04:19,2018-04-24 10:04:24,50575.22
9313,c-NIGER-1448,EXT-3,1,2018-04-04 15:00:48,2018-04-04 15:00:53,45797.54
9369,c-NIGER-1450,NIGER-0,3,2018-04-09 05:02:43,2018-04-09 05:02:48,24498.12
9446,c-NIGER-1454,NIGER-39,1,2018-04-29 16:29:46,2018-04-29 16:29:51,42172.78
9584,c-NIGER-1463,NIGER-37,0,2018-04-09 19:30:44,2018-04-09 19:30:49,31304.32
9618,c-NIGER-1464,NIGER-36,2,2018-04-24 07:02:36,2018-04-24 07:02:41,36919.18
9760,c-NIGER-1472,NIGER-39,2,2018-04-07 06:11:27,2018-04-07 06:11:32,34550.0
9804,c-NIGER-1474,NIGER-32,3,2018-04-11 02:53:40,2018-04-11 02:53:45,0.0
9988,c-NIGER-1485,NIGER-22,0,2018-04-13 07:55:02,2018-04-13 07:55:07,111848.62
10102,c-NIGER-1491,NIGER-10,3,2018-04-11 00:59:38,2018-04-11 00:59:43,27143.64
10195,c-NIGER-1496,NIGER-22,0,2018-04-29 20:25:50,2018-04-29 20:25:55,77262.52
