transaction_id,number_id,ATM_id,transaction_type,transaction_start,transaction_end,transaction_amount
12,c-NIGER-2,NIGER-5,0,2018-04-01 10:55:26,2018-04-01 10:55:35,33252.26
31,c-NIGER-7,EXT-3,0,2018-04-01 11:09:05,,
31,c-NIGER-7,EXT-3,0,2018-04-01 11:09:05,2018-04-01 11:09:58,15784.28
1,c-NIGER-0,NIGER-4,3,2018-04-01 11:17:34,,
1,c-NIGER-0,NIGER-4,3,2018-04-01 11:17:34,2018-04-01 11:18:11,31720.04
26,c-NIGER-6,NIGER-4,2,2018-04-01 12:00:57,,
26,c-NIGER-6,NIGER-4,2,2018-04-01 12:00:57,2018-04-01 12:01:09,0.0
19,c-NIGER-4,NIGER-9,0,2018-04-01 12:03:54,,
13,c-NIGER-2,NIGER-1,1,2018-04-01 12:04:30,,
19,c-NIGER-4,NIGER-9,0,2018-04-01 12:03:54,2018-04-01 12:04:31,32525.77
13,c-NIGER-2,NIGER-1,1,2018-04-01 12:04:30,2018-04-01 12:04:45,10340.09
2,c-NIGER-0,NIGER-4,3,2018-04-01 12:15:02,,
2,c-NIGER-0,NIGER-4,3,2018-04-01 12:15:02,2018-04-01 12:15:56,41458.94
35,c-NIGER-9,NIGER-8,0,2018-04-01 12:31:12,,
35,c-NIGER-9,NIGER-8,0,2018-04-01 12:31:12,2018-04-01 12:31:29,64643.52
14,c-NIGER-2,NIGER-1,0,2018-04-01 12:33:37,,
14,c-NIGER-2,NIGER-1,0,2018-04-01 12:33:37,2018-04-01 12:34:20,37251.9
21,c-NIGER-5,NIGER-4,3,2018-04-01 12:43:43,,
32,c-NIGER-7,NIGER-1,2,2018-04-01 12:43:44,,
21,c-NIGER-5,NIGER-4,3,2018-04-01 12:43:43,2018-04-01 12:43:51,723.42
32,c-NIGER-7,NIGER-1,2,2018-04-01 12:43:44,2018-04-01 12:44:17,0.0
3,c-NIGER-0,NIGER-4,0,2018-04-01 12:45:03,,
3,c-NIGER-0,NIGER-4,0,2018-04-01 12:45:03,2018-04-01 12:45:46,8009.67
36,c-NIGER-9,EXT-2,1,2018-04-01 12:52:50,,
36,c-NIGER-9,EXT-2,1,2018-04-01 12:52:50,2018-04-01 12:53:24,18627.07
4,c-NIGER-0,NIGER-6,0,2018-04-01 13:20:03,,
4,c-NIGER-0,NIGER-6,0,2018-04-01 13:20:03,2018-04-01 13:20:24,13755.34
6,c-NIGER-0,NIGER-8,0,2018-04-01 13:23:18,,
6,c-NIGER-0,NIGER-8,0,2018-04-01 13:23:18,2018-04-01 13:23:18,27510.68
20,c-NIGER-4,NIGER-9,0,2018-04-01 13:34:50,,
20,c-NIGER-4,NIGER-9,0,2018-04-01 13:34:50,2018-04-01 13:35:10,1106.44
27,c-NIGER-6,NIGER-4,3,2018-04-01 13:52:26,,
27,c-NIGER-6,NIGER-4,3,2018-04-01 13:52:26,2018-04-01 13:53:10,53240.71
37,c-NIGER-9,EXT-0,0,2018-04-01 13:55:20,,
37,c-NIGER-9,EXT-0,0,2018-04-01 13:55:20,2018-04-01 13:55:46,73952.27
28,c-NIGER-6,NIGER-6,0,2018-04-01 14:08:13,,
28,c-NIGER-6,NIGER-6,0,2018-04-01 14:08:13,2018-04-01 14:08:35,32833.29
46,c-NIGER-11,EXT-0,0,2018-04-01 14:23:08,,
46,c-NIGER-11,EXT-0,0,2018-04-01 14:23:08,2018-04-01 14:23:34,6681.78
47,c-NIGER-11,EXT-2,0,2018-04-01 14:32:02,,
47,c-NIGER-11,EXT-2,0,2018-04-01 14:32:02,2018-04-01 14:32:19,14529.43
5,c-NIGER-0,NIGER-7,3,2018-04-01 14:37:23,,
38,c-NIGER-9,NIGER-8,0,2018-04-01 14:37:34,,
5,c-NIGER-0,NIGER-7,3,2018-04-01 14:37:23,2018-04-01 14:37:53,28999.46
38,c-NIGER-9,NIGER-8,0,2018-04-01 14:37:34,2018-04-01 14:38:01,23606.79
22,c-NIGER-5,NIGER-6,0,2018-04-01 14:57:18,,
22,c-NIGER-5,NIGER-6,0,2018-04-01 14:57:18,2018-04-01 14:58:03,49982.04
9,c-NIGER-1,EXT-0,3,2018-04-01 15:00:05,,
9,c-NIGER-1,EXT-0,3,2018-04-01 15:00:05,2018-04-01 15:00:49,35495.86
41,c-NIGER-10,EXT-1,0,2018-04-01 15:07:26,,
41,c-NIGER-10,EXT-1,0,2018-04-01 15:07:26,2018-04-01 15:08:11,15882.07
23,c-NIGER-5,NIGER-6,1,2018-04-01 15:35:34,,
23,c-NIGER-5,NIGER-6,1,2018-04-01 15:35:34,2018-04-01 15:36:06,11713.23
48,c-NIGER-11,EXT-2,3,2018-04-01 15:53:05,,
48,c-NIGER-11,EXT-2,3,2018-04-01 15:53:05,2018-04-01 15:53:39,42276.18
49,c-NIGER-11,EXT-3,3,2018-04-01 15:57:04,,
49,c-NIGER-11,EXT-3,3,2018-04-01 15:57:04,2018-04-01 15:57:05,84552.36
