transaction_id,number_id,ATM_id,transaction_type,transaction_start,transaction_end,transaction_amount
50,c-NIGER-10,NIGER-1,3,2018-04-02 04:07:34,,
50,c-NIGER-10,NIGER-1,3,2018-04-02 04:07:34,2018-04-02 04:16:27,61448.99
31,c-NIGER-6,NIGER-4,3,2018-04-02 07:02:51,,
31,c-NIGER-6,NIGER-4,3,2018-04-02 07:02:51,2018-04-02 07:07:37,12188.5
25,c-NIGER-5,NIGER-6,0,2018-04-02 09:03:48,,
25,c-NIGER-5,NIGER-6,0,2018-04-02 09:03:48,2018-04-02 09:06:55,14193.16
26,c-NIGER-5,NIGER-4,0,2018-04-02 11:17:40,,
26,c-NIGER-5,NIGER-4,0,2018-04-02 11:17:40,2018-04-02 11:27:40,20386.84
44,c-NIGER-9,NIGER-8,0,2018-04-02 13:27:44,,
15,c-NIGER-3,NIGER-1,3,2018-04-02 13:32:45,,
44,c-NIGER-9,NIGER-8,0,2018-04-02 13:27:44,2018-04-02 13:33:56,7623.12
15,c-NIGER-3,NIGER-1,3,2018-04-02 13:32:45,2018-04-02 13:38:21,23810.66
16,c-NIGER-3,NIGER-1,1,2018-04-02 15:07:42,,
16,c-NIGER-3,NIGER-1,1,2018-04-02 15:07:42,2018-04-02 15:12:03,9594.76
45,c-NIGER-9,EXT-2,0,2018-04-02 15:14:16,,
45,c-NIGER-9,EXT-2,0,2018-04-02 15:14:16,2018-04-02 15:21:40,35946.65
42,c-NIGER-8,NIGER-3,0,2018-04-02 19:41:26,,
42,c-NIGER-8,NIGER-3,0,2018-04-02 19:41:26,2018-04-02 19:50:35,28545.63
17,c-NIGER-3,NIGER-1,0,2018-04-03 00:50:50,,
17,c-NIGER-3,NIGER-1,0,2018-04-03 00:50:50,2018-04-03 00:55:19,17034.77
43,c-NIGER-8,NIGER-5,0,2018-04-03 04:14:55,,
43,c-NIGER-8,NIGER-5,0,2018-04-03 04:14:55,2018-04-03 04:18:33,16751.48
7,c-NIGER-1,EXT-0,0,2018-04-03 11:13:28,,
7,c-NIGER-1,EXT-0,0,2018-04-03 11:13:28,2018-04-03 11:15:27,11786.48
40,c-NIGER-7,NIGER-1,0,2018-04-03 12:02:44,,
40,c-NIGER-7,NIGER-1,0,2018-04-03 12:02:44,2018-04-03 12:09:15,42378.39
32,c-NIGER-6,NIGER-7,0,2018-04-03 13:56:11,,
32,c-NIGER-6,NIGER-7,0,2018-04-03 13:56:11,2018-04-03 14:00:27,9221.7
18,c-NIGER-3,NIGER-5,0,2018-04-03 15:05:50,,
18,c-NIGER-3,NIGER-5,0,2018-04-03 15:05:50,2018-04-03 15:09:16,9674.18
33,c-NIGER-6,NIGER-7,0,2018-04-03 17:10:12,,
33,c-NIGER-6,NIGER-7,0,2018-04-03 17:10:12,2018-04-03 17:15:50,39281.26
1,c-NIGER-0,NIGER-7,0,2018-04-03 20:45:16,,
1,c-NIGER-0,NIGER-7,0,2018-04-03 20:45:16,2018-04-03 20:50:15,13637.03
34,c-NIGER-6,NIGER-7,1,2018-04-03 23:52:08,,
34,c-NIGER-6,NIGER-7,1,2018-04-03 23:52:08,2018-04-03 23:56:14,5779.98
19,c-NIGER-3,NIGER-1,0,2018-04-04 00:05:18,,
19,c-NIGER-3,NIGER-1,0,2018-04-04 00:05:18,2018-04-04 00:09:52,17960.73
35,c-NIGER-6,NIGER-4,2,2018-04-04 03:05:13,,
35,c-NIGER-6,NIGER-4,2,2018-04-04 03:05:13,2018-04-04 03:11:45,0.0
10,c-NIGER-2,NIGER-3,0,2018-04-04 04:24:43,,
10,c-NIGER-2,NIGER-3,0,2018-04-04 04:24:43,2018-04-04 04:30:35,47833.94
46,c-NIGER-9,NIGER-8,3,2018-04-04 06:16:15,,
46,c-NIGER-9,NIGER-8,3,2018-04-04 06:16:15,2018-04-04 06:19:07,3989.77
11,c-NIGER-2,NIGER-1,3,2018-04-04 07:51:29,,
11,c-NIGER-2,NIGER-1,3,2018-04-04 07:51:29,2018-04-04 07:56:36,52787.74
8,c-NIGER-1,NIGER-8,0,2018-04-04 08:27:45,,
8,c-NIGER-1,NIGER-8,0,2018-04-04 08:27:45,2018-04-04 08:35:43,21089.35
20,c-NIGER-3,NIGER-3,0,2018-04-04 08:51:53,,
20,c-NIGER-3,NIGER-3,0,2018-04-04 08:51:53,2018-04-04 08:53:47,11380.22
47,c-NIGER-9,EXT-0,0,2018-04-04 09:52:03,,
47,c-NIGER-9,EXT-0,0,2018-04-04 09:52:03,2018-04-04 09:57:34,29581.68
41,c-NIGER-7,NIGER-3,0,2018-04-04 14:32:02,,
36,c-NIGER-6,NIGER-6,0,2018-04-04 14:32:36,,
41,c-NIGER-7,NIGER-3,0,2018-04-04 14:32:02,2018-04-04 14:34:40,35271.44
36,c-NIGER-6,NIGER-6,0,2018-04-04 14:32:36,2018-04-04 14:37:18,33696.02
27,c-NIGER-5,NIGER-6,1,2018-04-04 16:57:33,,
27,c-NIGER-5,NIGER-6,1,2018-04-04 16:57:33,2018-04-04 17:02:22,13616.85
12,c-NIGER-2,NIGER-3,3,2018-04-04 17:15:54,,
12,c-NIGER-2,NIGER-3,3,2018-04-04 17:15:54,2018-04-04 17:19:47,5710.29
22,c-NIGER-4,NIGER-9,3,2018-04-04 19:22:23,,
22,c-NIGER-4,NIGER-9,3,2018-04-04 19:22:23,2018-04-04 19:25:53,16739.38
13,c-NIGER-2,NIGER-5,2,2018-04-04 20:54:52,,
13,c-NIGER-2,NIGER-5,2,2018-04-04 20:54:52,2018-04-04 20:58:26,0.0
51,c-NIGER-10,NIGER-5,1,2018-04-04 23:23:12,,
51,c-NIGER-10,NIGER-5,1,2018-04-04 23:23:12,2018-04-04 23:25:41,10548.51
48,c-NIGER-9,EXT-2,0,2018-04-05 05:05:35,,
48,c-NIGER-9,EXT-2,0,2018-04-05 05:05:35,2018-04-05 05:08:07,43477.93
53,c-NIGER-11,EXT-2,0,2018-04-05 05:59:32,,
53,c-NIGER-11,EXT-2,0,2018-04-05 05:59:32,2018-04-05 06:06:45,14702.93
2,c-NIGER-0,NIGER-6,0,2018-04-05 07:02:41,,
2,c-NIGER-0,NIGER-6,0,2018-04-05 07:02:41,2018-04-05 07:04:59,68511.82
54,c-NIGER-11,NIGER-8,3,2018-04-05 09:28:32,,
54,c-NIGER-11,NIGER-8,3,2018-04-05 09:28:32,2018-04-05 09:32:10,17927.75
37,c-NIGER-6,NIGER-7,3,2018-04-05 12:04:15,,
37,c-NIGER-6,NIGER-7,3,2018-04-05 12:04:15,2018-04-05 12:08:41,39257.09
55,c-NIGER-11,NIGER-8,0,2018-04-05 12:12:50,,
55,c-NIGER-11,NIGER-8,0,2018-04-05 12:12:50,2018-04-05 12:17:39,22443.52
3,c-NIGER-0,NIGER-7,0,2018-04-05 14:07:18,,
3,c-NIGER-0,NIGER-7,0,2018-04-05 14:07:18,2018-04-05 14:12:22,38297.14
56,c-NIGER-11,NIGER-8,2,2018-04-05 14:57:43,,
56,c-NIGER-11,NIGER-8,2,2018-04-05 14:57:43,2018-04-05 15:03:30,0.0
49,c-NIGER-9,NIGER-8,1,2018-04-05 17:32:15,,
49,c-NIGER-9,NIGER-8,1,2018-04-05 17:32:15,2018-04-05 17:37:25,14920.63
