transaction_id,number_id,ATM_id,transaction_type,transaction_start,transaction_end,transaction_amount
18,c-NIGER-3,NIGER-1,0,2018-04-03 17:42:33,,
18,c-NIGER-3,NIGER-1,0,2018-04-03 17:42:33,2018-04-03 17:45:39,6872.64
19,c-NIGER-3,NIGER-1,0,2018-04-03 18:06:21,,
19,c-NIGER-3,NIGER-1,0,2018-04-03 18:06:21,2018-04-03 18:07:52,31538.89
8,c-NIGER-1,NIGER-8,3,2018-04-03 18:39:56,,
8,c-NIGER-1,NIGER-8,3,2018-04-03 18:39:56,2018-04-03 18:42:58,40028.33
20,c-NIGER-3,NIGER-5,0,2018-04-04 02:00:14,,
20,c-NIGER-3,NIGER-5,0,2018-04-04 02:00:14,2018-04-04 02:02:19,41850.43
1,c-NIGER-0,NIGER-4,0,2018-04-04 03:17:16,,
1,c-NIGER-0,NIGER-4,0,2018-04-04 03:17:16,2018-04-04 03:23:18,34821.32
12,c-NIGER-2,NIGER-3,2,2018-04-04 03:33:20,,
25,c-NIGER-5,NIGER-7,0,2018-04-04 03:38:30,,
12,c-NIGER-2,NIGER-3,2,2018-04-04 03:33:20,2018-04-04 03:39:02,0.0
25,c-NIGER-5,NIGER-7,0,2018-04-04 03:38:30,2018-04-04 03:46:49,16299.6
37,c-NIGER-6,NIGER-7,3,2018-04-04 12:09:12,,
37,c-NIGER-6,NIGER-7,3,2018-04-04 12:09:12,2018-04-04 12:11:01,51608.21
2,c-NIGER-0,NIGER-4,0,2018-04-04 12:35:37,,
2,c-NIGER-0,NIGER-4,0,2018-04-04 12:35:37,2018-04-04 12:44:24,46299.51
38,c-NIGER-6,NIGER-4,2,2018-04-04 14:41:48,,
38,c-NIGER-6,NIGER-4,2,2018-04-04 14:41:48,2018-04-04 14:49:05,0.0
3,c-NIGER-0,NIGER-4,0,2018-04-04 17:27:24,,
3,c-NIGER-0,NIGER-4,0,2018-04-04 17:27:24,2018-04-04 17:34:19,8009.67
4,c-NIGER-0,NIGER-6,3,2018-04-04 23:07:28,,
4,c-NIGER-0,NIGER-6,3,2018-04-04 23:07:28,2018-04-04 23:10:48,13846.2
26,c-NIGER-5,NIGER-4,2,2018-04-05 01:49:54,,
26,c-NIGER-5,NIGER-4,2,2018-04-05 01:49:54,2018-04-05 01:56:14,0.0
49,c-NIGER-10,NIGER-1,0,2018-04-05 06:16:53,,
49,c-NIGER-10,NIGER-1,0,2018-04-05 06:16:53,2018-04-05 06:23:08,2520.6
13,c-NIGER-2,NIGER-5,0,2018-04-05 07:34:01,,
13,c-NIGER-2,NIGER-5,0,2018-04-05 07:34:01,2018-04-05 07:41:31,33252.26
48,c-NIGER-9,EXT-2,0,2018-04-05 09:12:53,,
48,c-NIGER-9,EXT-2,0,2018-04-05 09:12:53,2018-04-05 09:18:24,6180.89
54,c-NIGER-11,EXT-2,0,2018-04-05 10:37:04,,
54,c-NIGER-11,EXT-2,0,2018-04-05 10:37:04,2018-04-05 10:41:21,19167.1
5,c-NIGER-0,NIGER-7,3,2018-04-05 11:38:51,,
5,c-NIGER-0,NIGER-7,3,2018-04-05 11:38:51,2018-04-05 11:43:43,28999.46
9,c-NIGER-1,EXT-2,0,2018-04-05 15:19:24,,
9,c-NIGER-1,EXT-2,0,2018-04-05 15:19:24,2018-04-05 15:26:35,20527.04
27,c-NIGER-5,NIGER-4,0,2018-04-05 16:47:19,,
14,c-NIGER-2,NIGER-1,0,2018-04-05 16:47:50,,
27,c-NIGER-5,NIGER-4,0,2018-04-05 16:47:19,2018-04-05 16:51:01,64187.33
14,c-NIGER-2,NIGER-1,0,2018-04-05 16:47:50,2018-04-05 16:51:52,18159.5
45,c-NIGER-8,NIGER-1,1,2018-04-05 18:07:12,,
42,c-NIGER-7,EXT-3,3,2018-04-05 18:12:08,,
45,c-NIGER-8,NIGER-1,1,2018-04-05 18:07:12,2018-04-05 18:13:01,11886.13
42,c-NIGER-7,EXT-3,3,2018-04-05 18:12:08,2018-04-05 18:15:05,4678.87
28,c-NIGER-5,NIGER-4,0,2018-04-05 18:53:59,,
28,c-NIGER-5,NIGER-4,0,2018-04-05 18:53:59,2018-04-05 18:59:24,6221.81
55,c-NIGER-11,EXT-2,3,2018-04-05 22:51:46,,
55,c-NIGER-11,EXT-2,3,2018-04-05 22:51:46,2018-04-05 23:01:46,40111.28
