transaction_id,number_id,ATM_id,transaction_type,transaction_start,transaction_end,transaction_amount
19,c-NIGER-4,NIGER-9,1,2018-04-04 07:45:41,,
19,c-NIGER-4,NIGER-9,1,2018-04-04 07:45:41,2018-04-04 07:50:10,16569.51
22,c-NIGER-5,NIGER-6,0,2018-04-04 08:57:08,,
22,c-NIGER-5,NIGER-6,0,2018-04-04 08:57:08,2018-04-04 09:01:55,15543.45
2,c-NIGER-0,NIGER-4,1,2018-04-04 12:35:37,,
2,c-NIGER-0,NIGER-4,1,2018-04-04 12:35:37,2018-04-04 12:44:24,18862.53
12,c-NIGER-3,NIGER-5,0,2018-04-04 15:36:19,,
12,c-NIGER-3,NIGER-5,0,2018-04-04 15:36:19,2018-04-04 15:43:14,23722.54
3,c-NIGER-0,NIGER-4,0,2018-04-04 17:27:24,,
3,c-NIGER-0,NIGER-4,0,2018-04-04 17:27:24,2018-04-04 17:34:19,8009.67
23,c-NIGER-5,NIGER-4,2,2018-04-04 20:00:42,,
23,c-NIGER-5,NIGER-4,2,2018-04-04 20:00:42,2018-04-04 20:09:59,0.0
4,c-NIGER-0,NIGER-6,0,2018-04-04 23:07:28,,
4,c-NIGER-0,NIGER-6,0,2018-04-04 23:07:28,2018-04-04 23:10:48,13755.34
27,c-NIGER-6,NIGER-4,0,2018-04-05 01:12:41,,
27,c-NIGER-6,NIGER-4,0,2018-04-05 01:12:41,2018-04-05 01:18:46,9908.06
7,c-NIGER-1,EXT-0,0,2018-04-05 02:57:18,,
7,c-NIGER-1,EXT-0,0,2018-04-05 02:57:18,2018-04-05 03:01:30,47262.52
24,c-NIGER-5,NIGER-4,0,2018-04-05 04:33:30,,
24,c-NIGER-5,NIGER-4,0,2018-04-05 04:33:30,2018-04-05 04:40:24,33734.63
5,c-NIGER-0,NIGER-7,0,2018-04-05 11:38:51,,
5,c-NIGER-0,NIGER-7,0,2018-04-05 11:38:51,2018-04-05 11:43:43,30263.41
13,c-NIGER-3,NIGER-5,0,2018-04-05 17:25:08,,
13,c-NIGER-3,NIGER-5,0,2018-04-05 17:25:08,2018-04-05 17:30:15,23877.19
8,c-NIGER-2,NIGER-1,0,2018-04-05 17:31:45,,
8,c-NIGER-2,NIGER-1,0,2018-04-05 17:31:45,2018-04-05 17:37:51,27102.31
14,c-NIGER-3,NIGER-5,2,2018-04-05 21:02:32,,
14,c-NIGER-3,NIGER-5,2,2018-04-05 21:02:32,2018-04-05 21:08:14,0.0
