transaction_id,number_id,ATM_id,transaction_type,transaction_start,transaction_end,transaction_amount
13,c-NIGER-2,NIGER-1,1,2018-04-01 03:59:06,2018-04-01 03:59:06,10340.09
2,c-NIGER-0,NIGER-4,3,2018-04-01 03:59:09,,
2,c-NIGER-0,NIGER-4,3,2018-04-01 03:59:09,2018-04-01 03:59:09,41458.94
35,c-NIGER-9,NIGER-8,0,2018-04-01 03:59:13,,
35,c-NIGER-9,NIGER-8,0,2018-04-01 03:59:13,2018-04-01 03:59:13,64643.52
14,c-NIGER-2,NIGER-1,0,2018-04-01 03:59:14,,
14,c-NIGER-2,NIGER-1,0,2018-04-01 03:59:14,2018-04-01 03:59:14,37251.9
21,c-NIGER-5,NIGER-4,3,2018-04-01 03:59:16,,
32,c-NIGER-7,NIGER-1,2,2018-04-01 03:59:16,,
21,c-NIGER-5,NIGER-4,3,2018-04-01 03:59:16,2018-04-01 03:59:16,723.42
32,c-NIGER-7,NIGER-1,2,2018-04-01 03:59:16,2018-04-01 03:59:16,0.0
3,c-NIGER-0,NIGER-4,0,2018-04-01 03:59:17,,
3,c-NIGER-0,NIGER-4,0,2018-04-01 03:59:17,2018-04-01 03:59:17,8009.67
36,c-NIGER-9,EXT-2,1,2018-04-01 03:59:19,,
36,c-NIGER-9,EXT-2,1,2018-04-01 03:59:19,2018-04-01 03:59:19,18627.07
4,c-NIGER-0,NIGER-6,0,2018-04-01 03:59:25,,
4,c-NIGER-0,NIGER-6,0,2018-04-01 03:59:25,2018-04-01 03:59:25,13755.34
6,c-NIGER-0,NIGER-8,0,2018-04-01 03:59:26,,
6,c-NIGER-0,NIGER-8,0,2018-04-01 03:59:26,2018-04-01 03:59:26,27510.68
20,c-NIGER-4,NIGER-9,0,2018-04-01 03:59:29,,
20,c-NIGER-4,NIGER-9,0,2018-04-01 03:59:29,2018-04-01 03:59:29,1106.44
27,c-NIGER-6,NIGER-4,3,2018-04-01 03:59:33,,
27,c-NIGER-6,NIGER-4,3,2018-04-01 03:59:33,2018-04-01 03:59:34,53240.71
37,c-NIGER-9,EXT-0,0,2018-04-01 03:59:34,,
37,c-NIGER-9,EXT-0,0,2018-04-01 03:59:34,2018-04-01 03:59:34,73952.27
28,c-NIGER-6,NIGER-6,0,2018-04-01 03:59:37,,
28,c-NIGER-6,NIGER-6,0,2018-04-01 03:59:37,2018-04-01 03:59:37,32833.29
46,c-NIGER-11,EXT-0,0,2018-04-01 03:59:41,,
46,c-NIGER-11,EXT-0,0,2018-04-01 03:59:41,2018-04-01 03:59:41,6681.78
47,c-NIGER-11,EXT-2,0,2018-04-01 03:59:43,,
47,c-NIGER-11,EXT-2,0,2018-04-01 03:59:43,2018-04-01 03:59:43,14529.43
5,c-NIGER-0,NIGER-7,3,2018-04-01 03:59:45,,
38,c-NIGER-9,NIGER-8,0,2018-04-01 03:59:45,,
5,c-NIGER-0,NIGER-7,3,2018-04-01 03:59:45,2018-04-01 03:59:45,28999.46
38,c-NIGER-9,NIGER-8,0,2018-04-01 03:59:45,2018-04-01 03:59:45,23606.79
22,c-NIGER-5,NIGER-6,0,2018-04-01 03:59:50,,
22,c-NIGER-5,NIGER-6,0,2018-04-01 03:59:50,2018-04-01 03:59:50,49982.04
9,c-NIGER-1,EXT-0,3,2018-04-01 03:59:50,,
9,c-NIGER-1,EXT-0,3,2018-04-01 03:59:50,2018-04-01 03:59:51,35495.86
41,c-NIGER-10,EXT-1,0,2018-04-01 03:59:52,,
41,c-NIGER-10,EXT-1,0,2018-04-01 03:59:52,2018-04-01 03:59:52,15882.07
23,c-NIGER-5,NIGER-6,1,2018-04-01 03:59:59,,
23,c-NIGER-5,NIGER-6,1,2018-04-01 03:59:59,2018-04-01 03:59:59,11713.23
48,c-NIGER-11,EXT-2,3,2018-04-01 04:00:04,,
48,c-NIGER-11,EXT-2,3,2018-04-01 04:00:04,2018-04-01 04:00:04,42276.18
49,c-NIGER-11,EXT-3,3,2018-04-01 04:00:05,,
49,c-NIGER-11,EXT-3,3,2018-04-01 04:00:05,2018-04-01 04:00:05,84552.36
